ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
BSI,ASTM F86-21,Standard Practice for Surface Preparation and Marking of Metallic Surgical Implants,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-surface-preparation-and-marking-of-metallic-surgical-implants,
BSI,ASTM F881-94 (2022),Standard Specification for Silicone Elastomer Facial Implants,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-silicone-elastomer-facial-implants-1,
BSI,ASTM F899-23,Standard Specification for Wrought Stainless Steels for Surgical Instruments,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-wrought-stainless-steels-for-surgical-instruments-1,
BSI,ASTM F90-23,Standard Specification for Wrought Cobalt-20Chromium-15Tungsten-10Nickel Alloy for Surgical Implant Applications (UNS R30605),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-wrought-cobalt-20chromium-15tungsten-10nickel-alloy-for-surgical-implant-applications-uns-r30605-1,
BSI,ASTM F921-10(2024),Standard Terminology Relating to Hemostatic Forceps,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-terminology-relating-to-hemostatic-forceps-1,
BSI,ASTM F981-23,Standard Practice for Assessment of Muscle and Bone Tissue Responses to Long-Term Implantable Materials Used in Medical Devices,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-assessment-of-muscle-and-bone-tissue-responses-to-long-term-implantable-materials-used-in-medical-devices,
BSI,ASTM G175-24,Standard Test Method for Evaluating the Ignition Sensitivity and Fault Tolerance of Oxygen Pressure Regulators Used for Medical and Emergency Applications,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-evaluating-the-ignition-sensitivity-and-fault-tolerance-of-oxygen-pressure-regulators-used-for-medical-and-emergency-applications-2,
BSI,ASTM G88-21,Standard Guide for Designing Systems for Oxygen Service,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-designing-systems-for-oxygen-service-2,
BSI,ASTM ISO/ASTM 51939-22,Standard Practice for Blood Irradiation Dosimetry,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-blood-irradiation-dosimetry-2,
BSI,BS 1679-5:1973,Containers for pharmaceutical dispensing - Eye dropper bottles,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/containers-for-pharmaceutical-dispensing-eye-dropper-bottles,
BSI,BS 1679-5:1973,Containers for pharmaceutical dispensing - Eye dropper bottles,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/containers-for-pharmaceutical-dispensing-eye-dropper-bottles,
BSI,BS 1679-6:1994,Containers for pharmaceutical dispensing - Specification for glass medicine bottles,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/containers-for-pharmaceutical-dispensing-specification-for-glass-medicine-bottles,
BSI,BS 1679-6:1994,Containers for pharmaceutical dispensing - Specification for glass medicine bottles,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/containers-for-pharmaceutical-dispensing-specification-for-glass-medicine-bottles,
BSI,BS 1679-7:1968,Specification for containers for pharmaceutical dispensing - Ribbed oval glass bottles,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-containers-for-pharmaceutical-dispensing-ribbed-oval-glass-bottles,
BSI,BS 1679-7:1968,Specification for containers for pharmaceutical dispensing - Ribbed oval glass bottles,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-containers-for-pharmaceutical-dispensing-ribbed-oval-glass-bottles,
BSI,BS 1679-8:1992,"Containers for pharmaceutical dispensing - Specification for glass and plastics containers for solid dosage forms, semi-solids and powders","""Visit the link for more information""",https://knowledge.bsigroup.com/products/containers-for-pharmaceutical-dispensing-specification-for-glass-and-plastics-containers-for-solid-dosage-forms-semi-solids-and-powders,
BSI,BS 1679-8:1992,"Containers for pharmaceutical dispensing - Specification for glass and plastics containers for solid dosage forms, semi-solids and powders","""Visit the link for more information""",https://knowledge.bsigroup.com/products/containers-for-pharmaceutical-dispensing-specification-for-glass-and-plastics-containers-for-solid-dosage-forms-semi-solids-and-powders,
BSI,BS 1922:1987+A2:2011,Specification for glass dispensing measures for pharmaceutical purposes,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-glass-dispensing-measures-for-pharmaceutical-purposes,
BSI,BS 1922:1987+A2:2011,Specification for glass dispensing measures for pharmaceutical purposes,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-glass-dispensing-measures-for-pharmaceutical-purposes,
BSI,BS 2099:1989,Specification for castors for hospital equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-castors-for-hospital-equipment,
BSI,BS 2588-2:1992,Portable sanitary pans for use in healthcare establishments - Specification for reusable pans for commode chairs,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/portable-sanitary-pans-for-use-in-healthcare-establishments-specification-for-reusable-pans-for-commode-chairs,
BSI,BS 2646-1:2021,"Autoclaves for sterilization in laboratories - Design, construction, safety and performance. Specification","""Visit the link for more information""",https://knowledge.bsigroup.com/products/autoclaves-for-sterilization-in-laboratories-design-construction-safety-and-performance-specification,
BSI,BS 2646-1:2021,"Autoclaves for sterilization in laboratories - Design, construction, safety and performance. Specification","""Visit the link for more information""",https://knowledge.bsigroup.com/products/autoclaves-for-sterilization-in-laboratories-design-construction-safety-and-performance-specification,
BSI,BS 2646-2:2023-TC,Autoclaves for sterilization in laboratories - Planning and installation. Code of practice,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/autoclaves-for-sterilization-in-laboratories-planning-and-installation-code-of-practice,
BSI,BS 2646-3:2023,Autoclaves for sterilization in laboratories - Safe use and operation. Code of practice,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/autoclaves-for-sterilization-in-laboratories-safe-use-and-operation-code-of-practice,
BSI,BS 2881:1989,Specification for cupboards for the storage of medicines in health care premises,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-cupboards-for-the-storage-of-medicines-in-health-care-premises,
BSI,BS 30416:2023,"Menstruation, menstrual health and menopause in the workplace. Guide","""Visit the link for more information""",https://knowledge.bsigroup.com/products/menstruation-menstrual-health-and-menopause-in-the-workplace-guide,
BSI,BS 30440:2023,Validation framework for the use of artificial intelligence (AI) within healthcare. Specification,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/validation-framework-for-the-use-of-artificial-intelligence-ai-within-healthcare-specification,
BSI,BS 3221-1:1985,Medicine measures - Specification for medicine measures of 50 ml total graduated capacity,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medicine-measures-specification-for-medicine-measures-of-50-ml-total-graduated-capacity,
BSI,BS 3221-1:1985,Medicine measures - Specification for medicine measures of 50 ml total graduated capacity,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medicine-measures-specification-for-medicine-measures-of-50-ml-total-graduated-capacity,
BSI,BS 3221-6:1987,Medicine measures - Specification for free-standing plastics medicine measuring spoons of 5 mL capacity,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medicine-measures-specification-for-free-standing-plastics-medicine-measuring-spoons-of-5-ml-capacity,
BSI,BS 3221-6:1987,Medicine measures - Specification for free-standing plastics medicine measuring spoons of 5 mL capacity,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medicine-measures-specification-for-free-standing-plastics-medicine-measuring-spoons-of-5-ml-capacity,
BSI,BS 3221-7:1995,Medicine measures - Specification for oral syringes delivering doses up to and including 5 ml,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medicine-measures-specification-for-oral-syringes-delivering-doses-up-to-and-including-5-ml,
BSI,BS 3221-7:1995,Medicine measures - Specification for oral syringes delivering doses up to and including 5 ml,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medicine-measures-specification-for-oral-syringes-delivering-doses-up-to-and-including-5-ml,
BSI,BS 341-2:1963,Transportable gas container valves - Valves with taper stems for use with breathing apparatus,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/transportable-gas-container-valves-valves-with-taper-stems-for-use-with-breathing-apparatus,
BSI,BS 4272-1:1968,Anaesthetic and analgesic machines - Anaesthetic machines of the on-demand type supplied with nitrous oxide and oxygen from separate containers,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/anaesthetic-and-analgesic-machines-anaesthetic-machines-of-the-on-demand-type-supplied-with-nitrous-oxide-and-oxygen-from-separate-containers,
BSI,BS 4272-2:1996,Anaesthetic and analgesic machines - Specification for intermittent (demand) flow analgesic machines for use with 50/50% (V/V) nitrous oxide and oxygen,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/anaesthetic-and-analgesic-machines-specification-for-intermittent-demand-flow-analgesic-machines-for-use-with-50-50-v-v-nitrous-oxide-and-oxygen,
BSI,BS 5402:1976,Specification for patient trolleys,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-patient-trolleys,
BSI,BS 5452:1977,Specification for hospital hollow-ware made of plastics material,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/specification-for-hospital-hollow-ware-made-of-plastics-material,
BSI,BS 6256:2021,Packaging for terminally-sterilized medical devices. Method for determination of methylene blue particulate penetration,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/packaging-for-terminally-sterilized-medical-devices-method-for-determination-of-methylene-blue-particulate-penetration,
BSI,BS 6256:2021,Packaging for terminally-sterilized medical devices. Method for determination of methylene blue particulate penetration,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/packaging-for-terminally-sterilized-medical-devices-method-for-determination-of-methylene-blue-particulate-penetration,
BSI,BS 661210:2018+A1:2022,"Graduated compression hosiery, anti-embolism hosiery and graduated support hosiery. Specification","""Visit the link for more information""",https://knowledge.bsigroup.com/products/graduated-compression-hosiery-anti-embolism-hosiery-and-graduated-support-hosiery-specification-1,
BSI,BS 7127-1:1989,Ostomy collection bags. - Glossary of terms,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/ostomy-collection-bags-glossary-of-terms,
BSI,BS 8628:2022,"Disinfection using ultraviolet radiation. Methods for quantitative testing of automated ultraviolet disinfection activities by direct illumination. Determination of bactericidal, mycobactericidal, sporicidal, yeasticidal, fungicidal, virucidal…","""Visit the link for more information""",https://knowledge.bsigroup.com/products/disinfection-using-ultraviolet-radiation-methods-for-quantitative-testing-of-automated-ultraviolet-disinfection-activities-by-direct-illumination-determination-of-bactericidal-mycobactericidal-sporicidal-yeasticidal-fungicidal-virucidal,
BSI,BS 8628:2022,"Disinfection using ultraviolet radiation. Methods for quantitative testing of automated ultraviolet disinfection activities by direct illumination. Determination of bactericidal, mycobactericidal, sporicidal, yeasticidal, fungicidal, virucidal…","""Visit the link for more information""",https://knowledge.bsigroup.com/products/disinfection-using-ultraviolet-radiation-methods-for-quantitative-testing-of-automated-ultraviolet-disinfection-activities-by-direct-illumination-determination-of-bactericidal-mycobactericidal-sporicidal-yeasticidal-fungicidal-virucidal,
BSI,BS 8684:2024,"Technology enabled care. Assessment of user needs and risks, system design, installation and maintenance. Code of practice","""Visit the link for more information""",https://knowledge.bsigroup.com/products/technology-enabled-care-assessment-of-user-needs-and-risks-system-design-installation-and-maintenance-code-of-practice,
BSI,BS EN 12183:2022,Manual wheelchairs. Requirements and test methods,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/manual-wheelchairs-requirements-and-test-methods-2,
BSI,BS EN 12184:2022-TC,"Electrically powered wheelchairs, scooters and their chargers. Requirements and test methods","""Visit the link for more information""",https://knowledge.bsigroup.com/products/electrically-powered-wheelchairs-scooters-and-their-chargers-requirements-and-test-methods-3,
BSI,BS EN 12353:2021-TC,"Chemical disinfectants and antiseptics. Preservation of test organisms used for the determination of bactericidal (including Legionella), mycobactericidal, sporicidal, fungicidal and virucidal (including bacteriophages) activity","""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-preservation-of-test-organisms-used-for-the-determination-of-bactericidal-including-legionella-mycobactericidal-sporicidal-fungicidal-and-virucidal-including-bacteriophages-activity-1,
BSI,BS EN 13532:2002,General requirements for in vitro diagnostic medical devices for self-testing,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/general-requirements-for-in-vitro-diagnostic-medical-devices-for-self-testing,
BSI,BS EN 13612:2002,Performance evaluation of in vitro diagnostic medical devices,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/performance-evaluation-of-in-vitro-diagnostic-medical-devices,
BSI,BS EN 13623:2020,"Chemical disinfectants and antiseptics. Quantitative suspension test for the evaluation of bactericidal activity against Legionella of chemical disinfectants for aqueous systems. Test method and requirements (phase 2, step 1)","""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-quantitative-suspension-test-for-the-evaluation-of-bactericidal-activity-against-legionella-of-chemical-disinfectants-for-aqueous-systems-test-method-and-requirements-phase-2-step-2,
BSI,BS EN 13624:2021-TC,"Chemical disinfectants and antiseptics. Quantitative suspension test for the evaluation of fungicidal or yeasticidal activity in the medical area. Test method and requirements (phase 2, step 1)","""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-quantitative-suspension-test-for-the-evaluation-of-fungicidal-or-yeasticidal-activity-in-the-medical-area-test-method-and-requirements-phase-2-step-2,
BSI,BS EN 13641:2002,Elimination or reduction of risk of infection related to in vitro diagnostic reagents,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/elimination-or-reduction-of-risk-of-infection-related-to-in-vitro-diagnostic-reagents,
BSI,BS EN 13697:2023-TC,"Chemical disinfectants and antiseptics. Quantitative non-porous surface test for the evaluation of bactericidal and yeasticidal and/or fungicidal activity of chemical disinfectants used in food, industrial, domestic and institutional areas…","""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-quantitative-non-porous-surface-test-for-the-evaluation-of-bactericidal-and-yeasticidal-and-or-fungicidal-activity-of-chemical-disinfectants-used-in-food-industrial-domestic-and-institutional-areas,
BSI,BS EN 13726:2023,"Test methods for wound dressings. Aspects of absorption, moisture vapour transmission, waterproofness and extensibility","""Visit the link for more information""",https://knowledge.bsigroup.com/products/test-methods-for-wound-dressings-aspects-of-absorption-moisture-vapour-transmission-waterproofness-and-extensibility,
BSI,BS EN 13975:2003,Sampling procedures used for acceptance testing of in vitro diagnostic medical devices. Statistical aspects,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/sampling-procedures-used-for-acceptance-testing-of-in-vitro-diagnostic-medical-devices-statistical-aspects,
BSI,BS EN 14079:2003,Non-active medical devices. Performance requirements and test methods for absorbent cotton gauze and absorbent cotton and viscose gauze,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/non-active-medical-devices-performance-requirements-and-test-methods-for-absorbent-cotton-gauze-and-absorbent-cotton-and-viscose-gauze,
BSI,BS EN 14136:2004,Use of external quality assessment schemes in the assessment of the performance of in vitro diagnostic examination procedures,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/use-of-external-quality-assessment-schemes-in-the-assessment-of-the-performance-of-in-vitro-diagnostic-examination-procedures,
BSI,BS EN 1422:2014,Sterilizers for medical purposes. Ethylene oxide sterilizers. Requirements and test methods,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/sterilizers-for-medical-purposes-ethylene-oxide-sterilizers-requirements-and-test-methods,
BSI,BS EN 14885:2022,Chemical disinfectants and antiseptics. Application of European Standards for chemical disinfectants and antiseptics,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-application-of-european-standards-for-chemical-disinfectants-and-antiseptics-4,
BSI,BS EN 15986:2011,Symbol for use in the labelling of medical devices. Requirements for labelling of medical devices containing phthalates,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/symbol-for-use-in-the-labelling-of-medical-devices-requirements-for-labelling-of-medical-devices-containing-phthalates,
BSI,BS EN 15986:2011,Symbol for use in the labelling of medical devices. Requirements for labelling of medical devices containing phthalates,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/symbol-for-use-in-the-labelling-of-medical-devices-requirements-for-labelling-of-medical-devices-containing-phthalates,
BSI,BS EN 17387:2021,Chemical disinfectants and antiseptics. Quantitative test for the evaluation of bactericidal and yeasticidal and/or fungicidal activity of chemical disinfectants in the medical area on non-porous surfaces without mechanical action. Test method…,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-quantitative-test-for-the-evaluation-of-bactericidal-and-yeasticidal-and-or-fungicidal-activity-of-chemical-disinfectants-in-the-medical-area-on-non-porous-surfaces-without-mechanical-action-test-method,
BSI,BS EN 17430:2024,Chemical disinfectants and antiseptics. Hygienic handrub virucidal. Test method and requirements (phase 2/step 2),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-hygienic-handrub-virucidal-test-method-and-requirements-phase-2-step-2,
BSI,BS EN 17846:2023,Chemical disinfectants and antiseptics. Quantitative test method for the evaluation of sporicidal activity against <i>Clostridioides</i> <i>difficile</i> on non-porous surfaces with mechanical action employing wipes in the medical area (4-field…,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/chemical-disinfectants-and-antiseptics-quantitative-test-method-for-the-evaluation-of-sporicidal-activity-against-i-clostridioides-i-i-difficile-i-on-non-porous-surfaces-with-mechanical-action-employing-wipes-in-the-medical-area-4-field,
BSI,BS EN 17854:2024,Antimicrobial wound dressings. Requirements and test method,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/antimicrobial-wound-dressings-requirements-and-test-method,
BSI,BS EN 1789:2020+A1:2023,Medical vehicles and their equipment. Road ambulances,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-vehicles-and-their-equipment-road-ambulances-3,
BSI,BS EN 1789:2020+A1:2023,Medical vehicles and their equipment. Road ambulances,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-vehicles-and-their-equipment-road-ambulances-3,
BSI,BS EN 1865-2:2024-TC,Patient handling equipment used in ambulances - Power assisted stretcher,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/patient-handling-equipment-used-in-ambulances-power-assisted-stretcher,
BSI,BS EN 285:2015+A1:2021,Sterilization. Steam sterilizers. Large sterilizers,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/sterilization-steam-sterilizers-large-sterilizers-3,
BSI,BS EN 285:2015+A1:2021,Sterilization. Steam sterilizers. Large sterilizers,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/sterilization-steam-sterilizers-large-sterilizers-3,
BSI,BS EN 455-1:2020+A2:2024,Medical gloves for single use - Requirements and testing for freedom of holes,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-gloves-for-single-use-requirements-and-testing-for-freedom-of-holes,
BSI,BS EN 455-2:2024-TC,Medical gloves for single use - Requirements and testing for physical properties,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-gloves-for-single-use-requirements-and-testing-for-physical-properties-3,
BSI,BS EN 455-3:2023-TC,Medical gloves for single use - Requirements and testing for biological evaluation,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-gloves-for-single-use-requirements-and-testing-for-biological-evaluation-3,
BSI,BS EN 50527-2-3:2021,Procedure for the assessment of the exposure to electromagnetic fields of workers bearing active implantable medical devices - Specific assessment for workers with implantable neurostimulators,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/procedure-for-the-assessment-of-the-exposure-to-electromagnetic-fields-of-workers-bearing-active-implantable-medical-devices-specific-assessment-for-workers-with-implantable-neurostimulators,
BSI,BS EN 556-1:2024-TC,"Sterilization of medical devices. Requirements for medical devices to be designated STERILE"" - Requirements for terminally sterilized medical devices""","""Visit the link for more information""",https://knowledge.bsigroup.com/products/sterilization-of-medical-devices-requirements-for-medical-devices-to-be-designated-sterile-requirements-for-terminally-sterilized-medical-devices,
BSI,BS EN 60601-1:2006+A13:2024,Medical electrical equipment - General requirements for safety,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-safety-1,
BSI,BS EN 60601-1:2006+A2:2021,Medical electrical equipment - General requirements for basic safety and essential performance,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-1,
BSI,BS EN 60601-1:2006+A2:2021,Medical electrical equipment - General requirements for basic safety and essential performance,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-1,
BSI,BS EN 60601-1-10:2008+A2:2021,Medical electrical equipment - General requirements for basic safety and essential performance. Collateral Standard: Requirements for the development of physiologic closed-loop controllers,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-requirements-for-the-development-of-physiologic-closed-loop-controllers-1,
BSI,BS EN 60601-1-11:2015+A1:2021,Medical electrical equipment - General requirements for basic safety and essential performance. Collateral Standard: Requirements for medical electrical equipment and medical electrical systems used in the home healthcare environment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-requirements-for-medical-electrical-equipment-and-medical-electrical-systems-used-in-the-home-healthcare-environment-2,
BSI,BS EN 60601-1-12:2015+A1:2020,Medical electrical equipment - General requirements for basic safety and essential performance. Collateral Standard: Requirements for medical electrical equipment and medical electrical systems intended for use in the emergency medical services…,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-requirements-for-medical-electrical-equipment-and-medical-electrical-systems-intended-for-use-in-the-emergency-medical-services,
BSI,BS EN 60601-1-2:2015+A1:2021,Medical electrical equipment - General requirements for basic safety and essential performance. Collateral Standard: Electromagnetic disturbances. Requirements and tests,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-electromagnetic-disturbances-requirements-and-tests,
BSI,BS EN 60601-1-3:2008+A2:2021,Medical electrical equipment - General requirements for basic safety and essential performance. Collateral Standard: Radiation protection in diagnostic X-ray equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-radiation-protection-in-diagnostic-x-ray-equipment,
BSI,BS EN 60601-1-6:2010+A2:2021,Medical electrical equipment - General requirements for basic safety and essential performance. Collateral standard: Usability,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-usability-2,
BSI,BS EN 60601-1-8:2007+A2:2021,"Medical electrical equipment - General requirements for basic safety and essential performance. Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems","""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-general-requirements-tests-and-guidance-for-alarm-systems-in-medical-electrical-equipment-and-medical-electrical-systems-1,
BSI,BS EN 60601-1-9:2008+A2:2020,Medical electrical equipment - General requirements for basic safety and essential performance. Collateral Standard: Requirements for environmentally conscious design,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-general-requirements-for-basic-safety-and-essential-performance-collateral-standard-requirements-for-environmentally-conscious-design,
BSI,BS EN 60601-2-10:2015+A2:2024,Medical electrical equipment - Particular requirements for the basic safety and essential performance of nerve and muscle stimulators,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-nerve-and-muscle-stimulators-1,
BSI,BS EN 60601-2-17:2015-TC,Medical electrical equipment - Particular requirements for the basic safety and essential performance of automatically-controlled brachytherapy afterloading equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-automatically-controlled-brachytherapy-afterloading-equipment,
BSI,BS EN 60601-2-3:2015+A2:2024,Medical electrical equipment - Particular requirements for the basic safety and essential performance of short-wave therapy equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-short-wave-therapy-equipment-2,
BSI,BS EN 60601-2-43:2022-TC,Medical electrical equipment - Particular requirements for the basic safety and essential performance of X-ray equipment for interventional procedures,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-x-ray-equipment-for-interventional-procedures-2,
BSI,BS EN 60601-2-45:2011+A2:2024,Medical electrical equipment - Particular requirements for the basic safety and essential performance of mammographic X-ray equipment and mammographic stereotactic devices,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-mammographic-x-ray-equipment-and-mammographic-stereotactic-devices-1,
BSI,BS EN 60601-2-6:2015+A2:2024,Medical electrical equipment - Particular requirements for the basic safety and essential performance of microwave therapy equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-microwave-therapy-equipment-1,
BSI,BS EN 60601-2-63:2015+A2:2021,Medical electrical equipment - Particular requirements for the basic safety and essential performance of dental extra-oral X-ray equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-dental-extra-oral-x-ray-equipment-1,
BSI,BS EN 60601-2-65:2013+A2:2021,Medical electrical equipment - Particular requirements for the basic safety and essential performance of dental intra-oral X-ray equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-particular-requirements-for-the-basic-safety-and-essential-performance-of-dental-intra-oral-x-ray-equipment-1,
BSI,BS EN 60731:2012+A1:2022,Medical electrical equipment. Dosimeters with ionization chambers as used in radiotherapy,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-dosimeters-with-ionization-chambers-as-used-in-radiotherapy-2,
BSI,BS EN 60825-1:2014+A11:2021,Safety of laser products - Equipment classification and requirements,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/safety-of-laser-products-equipment-classification-and-requirements-3,
BSI,BS EN 60898-1:2019+A11:2024,Electrical accessories. Circuit-breakers for overcurrent protection for household and similar installations - Circuit-breakers for a.c. operation,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/electrical-accessories-circuit-breakers-for-overcurrent-protection-for-household-and-similar-installations-circuit-breakers-for-a-c-operation-3,
BSI,BS EN 60898-1:2019+A11:2024,Electrical accessories. Circuit-breakers for overcurrent protection for household and similar installations - Circuit-breakers for a.c. operation,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/electrical-accessories-circuit-breakers-for-overcurrent-protection-for-household-and-similar-installations-circuit-breakers-for-a-c-operation-3,
BSI,BS EN 62353:2014,Medical electrical equipment. Recurrent test and test after repair of medical electrical equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-recurrent-test-and-test-after-repair-of-medical-electrical-equipment-1,
BSI,BS EN 62366-1:2015+A1:2020,Medical devices - Application of usability engineering to medical devices,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-devices-application-of-usability-engineering-to-medical-devices,
BSI,BS EN 62563-1:2010+A2:2021,Medical electrical equipment. Medical image display systems - Evaluation methods,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/medical-electrical-equipment-medical-image-display-systems-evaluation-methods-1,
BSI,BS EN 63080:2017,Accessibility terms and definitions,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/accessibility-terms-and-definitions,
