ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
DS/ISO,DS/ISO 11418-4:2005,Containers and accessories for pharmaceutical preparations - Part 4: Tablet glass bottles,"""This part of ISO 11418 specifies the design, dimensions, material and requirements of tablet glass bottles. Tablet glass bottles are applicable to primary packs used in direct contact with a drug. This part of ISO 11418 is applicable to tablet glass bottles used in pharmacy. Together with the corresponding closure systems, they serve for packaging of pharmaceutical preparations in solid and liquid dosage forms which are not intended for parenteral use.""",https://webstore.ansi.org/standards/ds/dsiso114182005-1567733,
DS/ISO,DS/ISO 11418-5:2015,Containers and accessories for pharmaceutical preparations - Part 5: Dropper assemblies,"""ISO 11418-5:2015 specifies the design, dimensions, material, and requirements of dropper assemblies consisting of a screw cap, dropper bulbs, and pipettes for the application and dosage of liquid pharmaceutical preparations.*This part of ISO 11418 is applicable to dropper assemblies used in the medical field in order to deliver pharmaceutical preparations contained in screw neck bottles according to ISO 11418-1.*Dropper assemblies are applicable to primary packs used in direct contact with the drug.*NOTE The potency, purity, stability, and safety of a drug during its manufacture and storage can be strongly affected by the nature and performance of the primary pack.""",https://webstore.ansi.org/standards/ds/dsiso114182015,
DS/ISO,DS/ISO 14375:2018,Child-resistant non-reclosable packaging for pharmaceutical products - Requirements and testing,"""This document specifies performance requirements and methods of test for non-reclosable packaging that have been designated child-resistant. This document is intended for type approval only (see 3.5) and is not intended for quality assurance purposes.**""",https://webstore.ansi.org/standards/ds/dsiso143752018,
DS/ISO,DS/ISO 17664-1:2021,Processing of health care products - Information to be provided by the medical device manufacturer for the processing of medical devices - Part 1: Critical and semi-critical medical devices,"""This document specifies requirements for the information to be provided by the medical device manufacturer for the processing of critical or semi-critical medical devices (i.e. a medical device that enters normally sterile parts of the human body or a medical device that comes into contact with mucous membranes or non-intact skin) or medical devices that are intended to be sterilized.*This includes information for processing prior to use or reuse of the medical device.*Processing instructions are not defined in this document. Rather, this document specifies requirements to assist manufacturers of medical devices in providing detailed processing instructions that consist of the following activities, where applicable:*a) initial treatment at the point of use;*b) preparation before cleaning;*c) cleaning;*d) disinfection;*e) drying;*f) inspection and maintenance;*g) packaging;*h) sterilization;*i) storage;*j) transportation.*This document excludes processing of the following:*      non-critical medical devices unless they are intended to be sterilized;*      textile devices used in patient draping systems or surgical clothing;*      medical devices specified by the manufacturer for single use only and supplied ready for use.*NOTE       See ISO 17664-2:2021, Annex E, for further guidance on the application of the ISO 17664 series to a medical device.""",https://webstore.ansi.org/standards/ds/dsiso176642021-2463702,
DS/ISO,DS/ISO 17664-2:2021,Processing of health care products - Information to be provided by the medical device manufacturer for the processing of medical devices - Part 2: Non-critical medical devices,"""This document specifies requirements for the information to be provided by the medical device manufacturer for the processing of non-critical medical devices not intended to be sterilized (i.e. a medical device that is intended to come into contact with intact skin only or a medical device not intended for direct patient contact).*This includes information for processing prior to use or reuse of the medical device.*Processing instructions are not defined in this document. Rather, this document specifies requirements to assist manufacturers of medical devices in providing detailed processing instructions that consist of the following activities, where applicable:*a) preparation before processing;*b) cleaning;*c) disinfection;*d) drying;*e) inspection and maintenance;*f) packaging;*g) storage;*h) transportation.*This document excludes processing of:*1) critical and semi-critical medical devices;*2) medical devices intended to be sterilized;*3) textile medical devices used in patient draping systems or surgical clothing;*4) medical devices specified by the manufacturer for single use only and supplied ready for use.*NOTE    See Annex E for further guidance on the application of the ISO 17664 series to a medical device.""",https://webstore.ansi.org/standards/ds/dsiso176642021,
DS/ISO,DS/ISO 18562-1:2017,Biocompatibility evaluation of breathing gas pathways in healthcare applications - Part 1: Evaluation and testing within a risk management process,"""ISO 18562-1:2017 specifies:*- the general principles governing the biological evaluation within a risk management process of the gas pathways of a medical device, its parts or accessories, which are intended to provide respiratory care or supply substances via the respiratory tract to a patient in all environments;*- the general categorization of gas pathways based on the nature and duration of their contact with the gas stream;*- the evaluation of existing relevant data from all sources;*- the identification of gaps in the available data set on the basis of a risk analysis;*- the identification of additional data sets necessary to analyse the biological safety of the gas pathway;*- the assessment of the biological safety of the gas pathway.*ISO 18562-1:2017 covers general principles regarding biocompatibility assessment of medical device materials, which make up the gas pathway, but does not cover biological hazards arising from any mechanical failure, unless the failure introduces a toxicity risk (e.g. by generating particulates). The other parts of ISO 18562 cover specific tests that address potentially hazardous substances that are added to the respirable gas stream and establish acceptance criteria for these substances.*ISO 18562-1:2017 addresses potential contamination of the gas stream arising from the gas pathways within the medical device, which might then be conducted to the patient.*ISO 18562-1:2017 applies over the expected service life of the medical device in normal use and takes into account the effects of any intended processing or reprocessing.*ISO 18562-1:2017 does not address biological evaluation of the surfaces of medical devices that are in direct contact with the patient. The requirements for direct contact surfaces are found in the ISO 10993 series.*Medical devices, parts or accessories containing gas pathways that are addressed by this document include, but are not limited to, ventilators, anaesthesia workstations (including gas mixers), breathing systems, oxygen conserving equipment, oxygen concentrators, nebulizers, low-pressure hose assemblies, humidifiers, heat and moisture exchangers, respiratory gas monitors, respiration monitors, masks, mouth pieces, resuscitators, breathing tubes, breathing system filters and Y-pieces as well as any breathing accessories intended to be used with such medical devices. The enclosed chamber of an incubator, including the mattress, and the inner surface of an oxygen hood are considered to be gas pathways and are also addressed by this document.*ISO 18562-1:2017 does not address contamination already present in the gas supplied from the gas sources while medical devices are in normal use.*EXAMPLE Contamination arriving at the medical device from gas sources such as medical gas pipeline systems (including the non-return valves in the pipeline outlets), outlets of pressure regulators connected or integral to a medical gas cylinder, or room air taken into the medical device is not addressed by ISO 18562 (all parts).*Future parts might be added to address other relevant aspects of biological testing including additional contamination that might arise from the gas pathway because of the presence of drugs and anaesthetic agents added to the gas stream.*NOTE 1 û Some authorities having jurisdiction require evaluation of these risks as part of a biological evaluation.*NOTE 2 û This document has been prepared to address the relevant essential principles of safety and performance as indicated in Annex B.""",https://webstore.ansi.org/standards/ds/dsiso185622017,
DS/ISO,DS/ISO 18562-4:2017,Biocompatibility evaluation of breathing gas pathways in healthcare applications - Part 4: Tests for leachables in condensate,"""ISO 18562-4:2017 specifies tests for substances leached by liquid water condensing into gas pathways of a medical device, its parts or accessories, which are intended to provide respiratory care or supply substances via the respiratory tract to a patient in all environments. The tests of this document are intended to quantify hazardous water-soluble substances that are leached from the medical device, its parts or accessories by condensate and then conveyed by that liquid to the patient. This document establishes acceptance criteria for these tests.*ISO 18562-4:2017 addresses potential contamination of the gas stream arising from the gas pathways, which is then conducted to the patient.*ISO 18562-4:2017 applies over the expected service life of the medical device in normal use and takes into account the effects of any intended processing or reprocessing*ISO 18562-4:2017 does not address biological evaluation of the surfaces of gas pathways that are in direct contact with the patient. The requirements for direct contact surfaces are found in the ISO 10993 series.*Medical devices, parts or accessories containing gas pathways that are addressed by this document include, but are not limited to, ventilators, anaesthesia workstations (including gas mixers), breathing systems, oxygen conserving devices, oxygen concentrators, nebulizers, low-pressure hose assemblies, humidifiers, heat and moisture exchangers, respiratory gas monitors, respiration monitors, masks, mouth pieces, resuscitators, breathing tubes, breathing systems filters, Y-pieces and any breathing accessories intended to be used with such devices. The enclosed chamber of an incubator, including the mattress, and the inner surface of an oxygen hood are considered to be gas pathways and are also addressed by this document.*ISO 18562-4:2017 does not address contamination already present in the gas supplied from the gas sources while medical devices are in normal use.*EXAMPLE Contamination arriving at the medical device from gas sources such as medical gas pipeline systems (including the non-return valves in the pipeline outlets), outlets of pressure regulators connected or integral to a medical gas cylinder, or room air taken into the medical device is not addressed by ISO 18562 series.*ISO 18562-4:2017 does not address contact with drugs or anaesthetic agents. If a medical device is intended to be used with anaesthetic agents or drugs, then additional testing can be required.*This document is intended to be read in conjunction with ISO 18562&#8209;1.*NOTE û This document has been prepared to address the relevant essential principles of safety and performance as indicated in Annex B.""",https://webstore.ansi.org/standards/ds/dsiso185622017-1653058,
DS/ISO,DS/ISO 18939:2013,Imaging materials - Digital hard copy for medical imaging - Methods of measuring permanence,"""This International Standard establishes test methods for measuring the stability of photographic films intended*for storage of medical records. It is applicable to greyscale images on films for use in transmission mode that*are based on thermally processed materials (photothermography, thermography, microcapsule) or created by*inkjet printing. Thermally processed materials have a base of safety polyester [poly (ethylene terephthalate)]*and work predominantly with silver behenate salts dispersed in non-gelatinous emulsions or dye based*microcapsule emulsions that are thermally processed to produce a black-and-white image. In inkjet printing*ink droplets are jetted onto a film with an ink reveiving layer to produce a greyscale image.*This International Standard does not cover wet-processed black-and-white films and black-and-white paper.*This International Standard does also not apply to medical colour images and colour prints created by colour*inkjet or dye diffusion thermal transfer (D2T2). Furthermore, this standard does also not cover medical*greyscale images printed on reflective materials for referral purpose. Also excluded are the film-less systems*like Picture Archiving and Communication Systems (PACS) in medical imaging.*This International Standard requires the arbitrary choice of ""illustrative endpoints"" to depict quantifiable*changes due to physical ageing. Extrapolations based on ""illustrative endpoints"" do not have any proven*diagnostic and/or clinical relevance due to the lack of corresponding statistically significant scoring by*radiologists.*""",https://webstore.ansi.org/standards/ds/dsiso189392013,
DS/ISO,DS/ISO 28862:2018,Packaging - Child-resistant packaging - Requirements and testing procedures for non-reclosable packages for non-pharmaceutical products,"""This document specifies performance requirements and methods of test for non-reclosable packaging that has been designated child-resistant and which is intended to contain non-pharmaceutical products. This document is intended for type approval only (see 2.5) and is not intended for quality assurance purposes.*This document applies to non-reclosable packages of the single-use type consisting of one or more individual units.*Non-reclosable packages for pharmaceutical products are excluded from the scope of this document. These are the subject of a separate standard, ISO 14375, Child-resistant non-reclosable packaging for pharmaceutical products    Requirements and testing.**""",https://webstore.ansi.org/standards/ds/dsiso288622018,
DS/ISO,DS/ISO 8871-2:2020,Elastomeric parts for parenterals and for devices for pharmaceutical use - Part 2: Identification and characterization,"""This document specifies identification and characterization procedures applicable to elastomeric parts including coated stoppers used for drug containers and medical devices.*The physical and chemical test procedures specified in this document permit the determination of the typical characteristics of elastomeric parts including coatings and surface treatments and can serve as a basis for agreements between manufacturer and user regarding the product consistency in subsequent supplies. Depending upon the type of elastomer and its application, an appropriate set of tests is selected.""",https://webstore.ansi.org/standards/ds/dsiso88712020,
DS/ISO,DS/ISO TR 80002-2:2017,Medical device software - Part 2: Validation of software for medical device quality systems,"""ISO/TR 80002-2:2017(E) applies to any software used in device design, testing, component acceptance, manufacturing, labelling, packaging, distribution and complaint handling or to automate any other aspect of a medical device quality system as described in ISO 13485. ISO/TR 80002-2:2017 applies to û software used in the quality management system, û software used in production and service provision, and û software used for the monitoring and measurement of requirements. It does not apply to û software used as a component, part or accessory of a medical device, or û software that is itself a medical device.""",https://webstore.ansi.org/standards/ds/dsisotr800022017,
DS/ISO/TR,DS/ISO/TR 10993-22:2017,Biological evaluation of medical devices - Part 22: Guidance on nanomaterials,"""ISO/TR 10993-22:2017 describes considerations for the biological evaluation of medical devices that are composed of or contain nanomaterials. In addition, this guidance can also be used for the evaluation of nano-objects generated as products of degradation, wear, or from mechanical treatment processes (e.g. in situ grinding, polishing of medical devices) from (components of) medical devices that are manufactured not using nanomaterials.*ISO/TR 10993-22:2017 includes considerations on the:*- characterization of nanomaterials;*- sample preparation for testing of nanomaterials;*- release of nano-objects from medical devices;*- toxicokinetics of nano-objects;*- biological evaluation of nanomaterials;*- presentation of results;*- risk assessment of nanomaterials in the context of medical device evaluation;*- biological evaluation report;*- nanostructures on the surface of a medical device, intentionally generated during the engineering, manufacturing or processing of a medical device.*The following are excluded from this document:*- natural and biological nanomaterials, as long as they have not been engineered, manufactured or processed for use in a medical device;*- intrinsic nanostructures in a bulk material;*- nanostructures on the surface of a medical device, generated as an unintentional by-product during the engineering, manufacturing or processing of a medical device.*NOTE    Examples of unintentional nanostructures on the surface of a medical device are extrusion draw lines and machining/tool marks.*ISO/TR 10993-22:2017 is intended to provide a general framework and highlights important aspects which need to be considered when assessing the safety of medical devices composed of, containing and/or generating nano-objects. Additionally, the document identifies several common pitfalls and obstacles which have been identified when testing nanomaterials compared to bulk materials or small molecule chemical species. As a technical report (TR), this document represents the current technical knowledge related to nanomaterials. No detailed testing protocols are outlined or provided. This document can serve as a basis for future documents containing detailed protocols with a focus on nanomaterial testing.""",https://webstore.ansi.org/standards/ds/dsisotr10993222017,
DS/ISO/TS,DS/ISO/TS 10993-20:2006,Biological evaluation of medical devices - Part 20: Principles and methods for immunotoxicology testing of medical devices,"""This part of ISO 10993 presents an overview of immunotoxicology with particular reference to the potential immunotoxicity of medical devices. It gives guidance on methods for testing for immunotoxicity of various types of medical devices.*This part of ISO 10993 is based on several publications written by various groups of immunotoxicologists over the last few decades in which the development of immunotoxicology as a separate entity within toxicology took place.*The current state of knowledge with regard to immunotoxicity is described in Annex A. A summary of clinical experience to date with immunotoxicology associated with medical devices is given in Annex B.*NOTE See also Bibliographic Reference [11].""",https://webstore.ansi.org/standards/ds/dsisots10993202006,
GB,GB 28670-2012,General rule of pharmaceutical machinery conforming to good manufacturing practice (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb286702012,
GB/T,GB/T 12415-2015,Pharmaceutical glass containers glassware stress examination methods (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb124152015,
GB/T,GB/T 15692-2008,Terms of pharmaceutical machinery (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb156922008,
GB/T,GB/T 17006.11-2015,Evaluation and routine testing in medical imaging departments--Part 2-6:Constancy tests--Imaging performance of computed tomography X-ray equipment (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb17006112015,
GB/T,GB/T 17006.11-2015,Evaluation and routine testing in medical imaging departments--Part 2-6:Constancy tests--Imaging performance of computed tomography X-ray equipment (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb17006112015,
GB/T,GB/T 17006.1-2000,Evaluation and routine testing in medical imaging departments--Part 1: General aspects (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb170062000,
GB/T,GB/T 17006.1-2000,Evaluation and routine testing in medical imaging departments--Part 1: General aspects (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb170062000,
GB/T,GB/T 17006.2-2000,Evaluation and routine testing in medical imaging departments--Part 2-1: Constancy tests--Film processors (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb170062000-1136221,
GB/T,GB/T 17006.2-2000,Evaluation and routine testing in medical imaging departments--Part 2-1: Constancy tests--Film processors (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb170062000-1136221,
GB/T,GB/T 17006.3-2000,Evaluation and routine testing in medical imaging departments--Part 2-2: Constancy tests-Radiographic cassettes and film changers-Film-screen contact and relative sensitivity of the screen-cassette assembly (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb170062000-1136222,
GB/T,GB/T 17006.4-2000,Evaluation and routine testing in medical imaging departments-- Part 2-3: Constancy tests-Darkroom safelight conditions (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb170062000-1136223,
GB/T,GB/T 17006.4-2000,Evaluation and routine testing in medical imaging departments-- Part 2-3: Constancy tests-Darkroom safelight conditions (TEXT OF DOCUMENT IS IN CHINESE),"""",https://webstore.ansi.org/standards/spc/gb170062000-1136223,
GB/T,GB/T 17006.5-2000,Evaluation and routine testing in medical imaging departments--Part 2-5: Constancy tests-Image display devices (TEXT OF DOCUMENT IS IN CHINESE),"""1.1 scopeThis standard applies to image display devices of diagnostic imaging system, such as:-digital radiography;-digital subtraction angiography;-computed tomography;-magnetic resonance imaging;-ultrasonic diagnostic equipment;-nuclear medicine.úThis test method is based on the usage of testing images.úThis standard does not apply to video monitors used for indirect radioscopic systems.This standard is part of a series of specific publications (standards and technical reports). As stated in IEC 61223-1 (see chapter 2), it provides test methods for performance constancy of diagnostic imaging system.1.2 purposea) To describe or affect functional parameters of characteristics of components which are related to diagnostic imaging system; andb) For X-ray equipment, to make sure test methods for times-variables related to those parameters in the acceptable limitation range and to prevent patients from unnecessary radiation in order to ensure a sufficient imaging time standard for X-ray equipmentThese methods are established on the basis of display evaluation of relevant testing images.Tenet:-To establish a performance benchmark level at the time for devices acceptance;-To test and identify any significant changes of performance which possibly needs to be proofread.In general, for working routines where benchmarks are established and descriptions are made in other related publications, application of which described in this standard (see chapter 2) should be implemented priorly to meet the practical reason.Because there is big difference among different radioactive equipment, this standard does not establish specific data and permissible deviation for these parameters and it is normally used as a determining basis for qualified performance. It also provides guidance to their changing degrees in single measurement as well as relevant operations required for those measurements.This standard does not take into account:a) aspects on mechanical and electrical safety;b) best choice of imaging performance.úThis standard describes a test method which reproduces constancy of image quality by image display devices, after those devices are calibrated and adjusted according to articles of functional parameters, to ensure the conditions required for maintaining coordination with image display.""",https://webstore.ansi.org/standards/spc/gb170062000-1136224,
GB/T,GB/T 17006.5-2000,Evaluation and routine testing in medical imaging departments--Part 2-5: Constancy tests-Image display devices (TEXT OF DOCUMENT IS IN CHINESE),"""1.1 scopeThis standard applies to image display devices of diagnostic imaging system, such as:-digital radiography;-digital subtraction angiography;-computed tomography;-magnetic resonance imaging;-ultrasonic diagnostic equipment;-nuclear medicine.úThis test method is based on the usage of testing images.úThis standard does not apply to video monitors used for indirect radioscopic systems.This standard is part of a series of specific publications (standards and technical reports). As stated in IEC 61223-1 (see chapter 2), it provides test methods for performance constancy of diagnostic imaging system.1.2 purposea) To describe or affect functional parameters of characteristics of components which are related to diagnostic imaging system; andb) For X-ray equipment, to make sure test methods for times-variables related to those parameters in the acceptable limitation range and to prevent patients from unnecessary radiation in order to ensure a sufficient imaging time standard for X-ray equipmentThese methods are established on the basis of display evaluation of relevant testing images.Tenet:-To establish a performance benchmark level at the time for devices acceptance;-To test and identify any significant changes of performance which possibly needs to be proofread.In general, for working routines where benchmarks are established and descriptions are made in other related publications, application of which described in this standard (see chapter 2) should be implemented priorly to meet the practical reason.Because there is big difference among different radioactive equipment, this standard does not establish specific data and permissible deviation for these parameters and it is normally used as a determining basis for qualified performance. It also provides guidance to their changing degrees in single measurement as well as relevant operations required for those measurements.This standard does not take into account:a) aspects on mechanical and electrical safety;b) best choice of imaging performance.úThis standard describes a test method which reproduces constancy of image quality by image display devices, after those devices are calibrated and adjusted according to articles of functional parameters, to ensure the conditions required for maintaining coordination with image display.""",https://webstore.ansi.org/standards/spc/gb170062000-1136224,
GB/T,GB/T 17006.6-2003,Evaluation and routine testing in medical imaging departments--Part 2-4 Constancy tests-Hard copy cameras (TEXT OF DOCUMENT IS IN CHINESE),"""1.1 Scope - This part of standard applies to hard copy cameras which form images on monochrome continual sensitive materials(e.g. optical films and materials sensitive to infra-red radiation). It also takes into account cameras using cathode ray tube, laser beam, or thermoelectric printing system, such as following applications in diagnostic imaging systems:- digital radiative photography- digital subtraction- computed tomography imaging- magnetic resonance imaging- ultrasound imaging- nuclear medicine imagingThis test method is based on the usage of testing graphics.This part of standard does not apply to X-Y (simulation) recording system used for nuclear medicine.This part of standard is part of special publication (standards and technical reports) series. As stated in GB/T 17006.1-2000 (see chapter 2), this part of standard provides test method for performance constancy of diagnostic imaging.1.2 purpose - When calibration and modulation are made to the hard copy cameras, this standard describes test method for quality constancy of images from hard copy cameras and their relevant performance parameters so as to establish required conditions for maintaining producing coincident hard copies.This standard aims at:- establishing a performance benchmark level for these hard copy cameras after device acceptance;- testing and identifying any significant change which may take place in performance parameters and accordingly making necessary correction to the effects.Benchmarks to these measurements are established according to methods described in relevant publications. Based on practical reasons, the method described in this standard (see GB/T 17006.1-2000) should be priorly implemented.""",https://webstore.ansi.org/standards/spc/gb170062003,
GB/T,GB/T 17006.6-2003,Evaluation and routine testing in medical imaging departments--Part 2-4 Constancy tests-Hard copy cameras (TEXT OF DOCUMENT IS IN CHINESE),"""1.1 Scope - This part of standard applies to hard copy cameras which form images on monochrome continual sensitive materials(e.g. optical films and materials sensitive to infra-red radiation). It also takes into account cameras using cathode ray tube, laser beam, or thermoelectric printing system, such as following applications in diagnostic imaging systems:- digital radiative photography- digital subtraction- computed tomography imaging- magnetic resonance imaging- ultrasound imaging- nuclear medicine imagingThis test method is based on the usage of testing graphics.This part of standard does not apply to X-Y (simulation) recording system used for nuclear medicine.This part of standard is part of special publication (standards and technical reports) series. As stated in GB/T 17006.1-2000 (see chapter 2), this part of standard provides test method for performance constancy of diagnostic imaging.1.2 purpose - When calibration and modulation are made to the hard copy cameras, this standard describes test method for quality constancy of images from hard copy cameras and their relevant performance parameters so as to establish required conditions for maintaining producing coincident hard copies.This standard aims at:- establishing a performance benchmark level for these hard copy cameras after device acceptance;- testing and identifying any significant change which may take place in performance parameters and accordingly making necessary correction to the effects.Benchmarks to these measurements are established according to methods described in relevant publications. Based on practical reasons, the method described in this standard (see GB/T 17006.1-2000) should be priorly implemented.""",https://webstore.ansi.org/standards/spc/gb170062003,
GB/T,GB/T 17006.7-2003,Evaluation and routine testing in medical imaging departments--Part 2-7: Constancy tests--Equipment for intra-oral dental radiography excluding dental panoramic equipment (TEXT OF DOCUMENT IS IN CHINESE),"""1.1 Scope - This part of GB/T 17006 applies to diagnostic X-ray system radiological equipment with films for intra-oral dental radiography or with electronic devices (sensors) excluding dental panoramic equipment.This part of standard is part of special publication (standards and technical reports) series. It provides test methods for constancy of subsystems of diagnostic X-ray equipment.This part of GB/T 17006 applies to equipment for intra-oral dental radiography without digital imaging device.1.2 purpose - This part of standard describes through functional parameters the test methods for imaging quality of intra-oral dental X-ray equipment after their installation, calibration and modulation.This part of standard establishes:- functional parameters to describe the performance of X-ray equipment pertaining to intra-oral dental radiography checking;- test methods considering whether the changes of tested functional parameters satisfy established standards to ensure the maintaining of proper imaging performance conditions so as to avoid unnecessary radiation to patients.These methods are established on the basis of evaluation of radiography information by using proper devices.The purpose of these methods is:- to establish a performance benchmark level according to acceptance tests and initial constancy tests;- to find and to verify any significant changes of functional parameters that correcting measures may need to be taken.Because there is big difference among radioactive equipment, it is impossible to define a target value or an error value of parameters to be applied to acceptance as a performance standard. However, this part of standard provides guide to the degree of changes of single parameter measuring value where proper measures may need to be taken,.This part of standard provides test methods for performance constancy of diagnostic X-ray equipment as stated in GB/T 17006.1 (see chapter 2).This part of standard does not pertain to:- mechanical and electrical safety;- testing for validity of direct protection methods against X-ray radiation;- optimizing of imaging performance.Generally, densitometers are recommended in measuring image density. However, to make it predigested, this part of standard only uses simple devices with reference of initial constancy test films to visualized compare symmetrical constancy test films, which is deemed to be enough.On the measurement aspect, methods described in relevant publications can be used as reference. But for practical uses, application to methods described in special publications should be applied priorly (see chapter 2).""",https://webstore.ansi.org/standards/spc/gb170062003-1136226,
GB/T,GB/T 17006.7-2003,Evaluation and routine testing in medical imaging departments--Part 2-7: Constancy tests--Equipment for intra-oral dental radiography excluding dental panoramic equipment (TEXT OF DOCUMENT IS IN CHINESE),"""1.1 Scope - This part of GB/T 17006 applies to diagnostic X-ray system radiological equipment with films for intra-oral dental radiography or with electronic devices (sensors) excluding dental panoramic equipment.This part of standard is part of special publication (standards and technical reports) series. It provides test methods for constancy of subsystems of diagnostic X-ray equipment.This part of GB/T 17006 applies to equipment for intra-oral dental radiography without digital imaging device.1.2 purpose - This part of standard describes through functional parameters the test methods for imaging quality of intra-oral dental X-ray equipment after their installation, calibration and modulation.This part of standard establishes:- functional parameters to describe the performance of X-ray equipment pertaining to intra-oral dental radiography checking;- test methods considering whether the changes of tested functional parameters satisfy established standards to ensure the maintaining of proper imaging performance conditions so as to avoid unnecessary radiation to patients.These methods are established on the basis of evaluation of radiography information by using proper devices.The purpose of these methods is:- to establish a performance benchmark level according to acceptance tests and initial constancy tests;- to find and to verify any significant changes of functional parameters that correcting measures may need to be taken.Because there is big difference among radioactive equipment, it is impossible to define a target value or an error value of parameters to be applied to acceptance as a performance standard. However, this part of standard provides guide to the degree of changes of single parameter measuring value where proper measures may need to be taken,.This part of standard provides test methods for performance constancy of diagnostic X-ray equipment as stated in GB/T 17006.1 (see chapter 2).This part of standard does not pertain to:- mechanical and electrical safety;- testing for validity of direct protection methods against X-ray radiation;- optimizing of imaging performance.Generally, densitometers are recommended in measuring image density. However, to make it predigested, this part of standard only uses simple devices with reference of initial constancy test films to visualized compare symmetrical constancy test films, which is deemed to be enough.On the measurement aspect, methods described in relevant publications can be used as reference. But for practical uses, application to methods described in special publications should be applied priorly (see chapter 2).""",https://webstore.ansi.org/standards/spc/gb170062003-1136226,
GB/T,GB/T 17006.8-2003,Evaluation and routine testing in medical imaging departments--Part 2-9: Constancy tests--Equipment for indirect radioscopy and indirect radiography (TEXT OF DOCUMENT IS IN CHINESE),"""1.1 ScopeThis part of GB/T 17006 applies to the following X-ray equipment:a) which generate X-rays, affect transmission of X-rays and detect radiation of X-rays, andb) radiology installations with diagnostic X-ray system which use X-ray image amplifier as well as simulating and (or) digital storing system to process, display and store diagnostic X-ray images for indirect radioscopy and indirect radiography:- closed circuit television display systems;- film cutting cameras;- radiocinematographs.This part is one part of the series standards (international standards and technical reports). It establishes test methods for operation constancy of all kinds of subsystems of diagnostic X-ray equipment.This part provides test methods for performance constancy of diagnostic X-ray equipment which can be found in GB/T 17006.8-2003 (see chapter 2).This part of GB/T 17006 applies to equipment for indirect radioscopy and indirect radiography which are without digital imaging installation.1.2 purposeThis part of standard establishes:- basic parameters which describe or affect assembly performance of above mentioned X-ray equipment, and- checking methods for keeping value changes of detected parameters within satisfying range so as to maintain appropriate imaging standard meanwhile lessening unnecessary irradiation to patients.These methods are established on the basis of evaluation of radiology information gained by using appropriate test apparatus.The purpose of these test methods is:- to establish performance benchmark values which are acceptable to equipment;- to find or verify any significant changes of functional parameters that rectification measures may need to be taken.Because difference among different X-ray equipment is big, it is impossible for this part of standard to set target value and tolerance for all kinds of parameters as a currently accepted standard. However, this part provides guidance to intensity of variation for detected value of single parameter of which appropriate measures may need to be taken.This part of standard does not take into account:- aspects of mechanical and electrical safety;- checking for validity of protection against X-ray radiation;- optimization of imaging performance.In regard to measuring method, for practical reason, methods described in relevant publications are cited and should be prior to methods described in this part of standard to be implemented as application and as reference (see chapter 2).""",https://webstore.ansi.org/standards/spc/gb170062003-1136227,
