ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
CEN/TC 55,EN ISO 10451:2010,Dentistry - Contents of technical file for dental implant systems (ISO 10451:2010),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:30923,6039&cs=1FC5A5542763E449609E66C59CF001F59",
CEN/TC 55,EN ISO 10477:2020,Dentistry - Polymer-based crown and veneering materials (ISO 10477:2020),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:70670,6039&cs=1D2198526D955E44DFA0064A049A6DCB8",
CEN/TC 215,EN ISO 10524-1:2019,Pressure regulators for use with medical gases - Part 1: Pressure regulators and pressure regulators with flow-metering devices (ISO 10524-1:2018),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:59044,6196&cs=13E34BCC313B3AB44500127B41A7DF637",
CEN/TC 215,EN ISO 10524-2:2019,Pressure regulators for use with medical gases - Part 2: Manifold and line pressure regulators (ISO 10524-2:2018),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58604,6196&cs=1A3C300F0B9171853910AD40561A88112",
CEN/TC 215,EN ISO 10524-3:2019,Pressure regulators for use with medical gases - Part 3: Pressure regulators integrated with cylinder valves (VIPRs) (ISO 10524-3:2019),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58605,6196&cs=16ABD2428586D434A5BE1CD2D999B9BEA",
CEN/TC 215,EN ISO 10524-4:2008,Pressure regulators for use with medical gases - Part 4: Low-pressure regulators (ISO 10524-4:2008),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:25662,6196&cs=1A55C9BC718A5337B31C4CA486ED80B99",
CEN/TC 293,EN ISO 10535:2021,"Assistive products - Hoists for the transfer of persons - Requirements and test methods (ISO 10535:2021, Corrected version 2023-08)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:64348,6274&cs=1E01278A521623A212EC43D555909E0D1",
CEN/TC 205,EN ISO 10555-1:2023,Intravascular catheters - Sterile and single-use catheters - Part 1: General requirements (ISO 10555-1:2023),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:74285,6186&cs=1B0A4907852576FC6EF0413081921155C",
CEN/TC 205,EN ISO 10555-3:2013,Intravascular catheters - Sterile and single-use catheters - Part 3: Central venous catheters (ISO 10555-3:2013),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:35833,6186&cs=1004538E9E1DFA0EEDE09E9BD8078E650",
CEN/TC 205,EN ISO 10555-4:2023,Intravascular catheters - Sterile and single-use catheters - Part 4: Balloon dilatation catheters (ISO 10555-4:2023),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:74286,6186&cs=1E268686EA0DDB23AA7C53054C6B3EC18",
CEN/TC 205,EN ISO 10555-5:2013,Intravascular catheters - Sterile and single-use catheters - Part 5: Over-needle peripheral catheters (ISO 10555-5:2013),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:35835,6186&cs=1925157EDC0A08CF2EC4957BB37BC642A",
CEN/TC 205,EN ISO 10555-6:2017,Intravascular catheters - Sterile and single-use catheters - Part 6: Subcutaneous implanted ports (ISO 10555-6:2015),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:61249,6186&cs=14E64BA33B3F1F5EDA04DF44A0AE34FB2",
CEN/TC 205,EN ISO 10555-6:2017/A1:2019,Intravascular catheters - Sterile and single-use catheters - Part 6: Subcutaneous implanted ports - Amendment 1 (ISO 10555-6:2015/Amd 1:2019),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:68921,6186&cs=151FB7389E8B63682C5CE610108C49368",
CEN/TC 55,EN ISO 10637:2018,Dentistry - Central suction source equipment (ISO 10637:2018),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60874,6039&cs=1DD9FE1EF7C7F6DD9B14295B2281C8633",
CEN/TC 55,EN ISO 10650:2018,Dentistry - Powered polymerization activators (ISO 10650:2018),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:62450,6039&cs=10FEE627FBA78D188FEFEDC5768240595",
CEN/TC 215,EN ISO 10651-4:2023,Lung ventilators - Part 4: Particular requirements for user-powered resuscitators (ISO 10651-4:2023),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:68934,6196&cs=181FCF402150B3ADCA32C8E0F697CE730",
CEN/TC 215,EN ISO 10651-5:2021,Lung ventilators for medical use - Particular requirements for basic safety and essential performance - Part 5: Gas-powered emergency resuscitators (ISO 10651-5:2006),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:73253,6196&cs=14A3B551A85E571F28415526D155BEF43",
CEN/TC 170,EN ISO 10685-1:2011,Ophthalmic optics - Spectacle frames and sunglasses electronic catalogue and identification - Part 1: Product identification and electronic catalogue product hierarchy (ISO 10685-1:2011),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:32191,6151&cs=1C43BB5432A2ACC44C2C260D77D7BB179",
CEN/TC 170,EN ISO 10685-2:2016,"Ophthalmic optics - Spectacle frames and sunglasses electronic catalogue and identification - Part 2: Commercial information (ISO 10685-2:2016, Corrected version 2016-05-15)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60740,6151&cs=1C1795FDB83B2B9F0951A47A2F8F13D6E",
CEN/TC 170,EN ISO 10685-3:2012,Ophthalmic optics - Spectacle frames and sunglasses electronic catalogue and identification - Part 3: Technical information (ISO 10685-3:2012),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:33486,6151&cs=1F2E1A7417DEB2DEA5B397CA3838CDAA8",
CEN/TC 55,EN ISO 10873:2021,Dentistry - Denture adhesives (ISO 10873:2021),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:63567,6039&cs=165E7BE680D70DE8A179DA47D4E601C94",
CEN/TC 170,EN ISO 10938:2016,"Ophthalmic optics - Chart displays for visual acuity measurement - Printed, projected and electronic (ISO 10938:2016)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:40613,6151&cs=1C5A454563AE285D8EE3B405AD71437A8",
CEN/TC 170,EN ISO 10939:2017,Ophthalmic instruments - Slit-lamp microscopes (ISO 10939:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:63037,6151&cs=1DC80AD34947D6FF0EAA4112BA1A64883",
CEN/TC 170,EN ISO 10940:2009,Ophthalmic instruments - Fundus cameras (ISO 10940:2009),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:7597,6151&cs=1177AC85BAD8FDAFD2E730E57F735AF38",
CEN/TC 170,EN ISO 10942:2022,Ophthalmic instruments - Direct ophthalmoscopes (ISO 10942:2022),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:73152,6151&cs=1E8ACD94130F658BB9C0C9DF90EB01C35",
CEN/TC 170,EN ISO 10944:2009,Ophthalmic instruments - Synoptophores (ISO 10944:2009),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:32188,6151&cs=1FF38E6A06F3C6117FA92A44F17C03EEA",
CEN/TC 206,EN ISO 10993-1:2020,"Biological evaluation of medical devices - Part 1: Evaluation and testing within a risk management process (ISO 10993-1:2018, including corrected version 2018-10)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60721,6187&cs=1A232DA528F3AE1D016CE03300E55D969",
CEN/TC 206,EN ISO 10993-10:2023,Biological evaluation of medical devices - Part 10: Tests for skin sensitization (ISO 10993-10:2021),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:67187,6187&cs=1C118960F3DC576149BA0F91DE367A34F",
CEN/TC 206,EN ISO 10993-11:2018,Biological evaluation of medical devices - Part 11: Tests for systemic toxicity (ISO 10993-11:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60133,6187&cs=1DF79FF8688A173060E6E8DF1C9B66ACF",
CEN/TC 206,EN ISO 10993-12:2021,Biological evaluation of medical devices - Part 12: Sample preparation and reference materials (ISO 10993-12:2021),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:67095,6187&cs=11DECCBC78DA0A435601E60CC1F95D90F",
CEN/TC 206,EN ISO 10993-13:2010,Biological evaluation of medical devices - Part 13: Identification and quantification of degradation products from polymeric medical devices (ISO 10993-13:2010),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:27051,6187&cs=130E79478497B70415EF027DC4245D1A7",
CEN/TC 206,EN ISO 10993-14:2009,Biological evaluation of medical devices - Part 14: Identification and quantification of degradation products from ceramics (ISO 10993-14:2001),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:32000,6187&cs=1602EB613494715EAF07820C2F4CD61A2",
CEN/TC 206,EN ISO 10993-15:2023,Biological evaluation of medical devices - Part 15: Identification and quantification of degradation products from metals and alloys (ISO 10993-15:2019),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60723,6187&cs=1C36E9F2565966150F6CCE3A92E0CDD89",
CEN/TC 206,EN ISO 10993-16:2017,Biological evaluation of medical devices - Part 16: Toxicokinetic study design for degradation products and leachables (ISO 10993-16:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60724,6187&cs=1FD26F9EFF8B6296E3DD6FF27307F6487",
CEN/TC 206,EN ISO 10993-17:2023,Biological evaluation of medical devices - Part 17: Toxicological risk assessment of medical device constituents (ISO 10993-17:2023),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:67767,6187&cs=16E0B4DE7AEECC99ED6C5FB5D52024C35",
CEN/TC 206,EN ISO 10993-18:2020,Biological evaluation of medical devices - Part 18: Chemical characterization of medical device materials within a risk management process (ISO 10993-18:2020),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60725,6187&cs=112E97B0387E9F73D9525EC93FB08703C",
CEN/TC 206,EN ISO 10993-18:2020/A1:2023,Biological evaluation of medical devices - Part 18: Chemical characterization of medical device materials within a risk management process - Amendment 1: Determination of the uncertainty factor (ISO 10993-18:2020/Amd 1:2022),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:74131,6187&cs=1A393F0ED7B3E9039774976D39176C100",
CEN/TC 206,EN ISO 10993-2:2022,Biological evaluation of medical devices - Part 2: Animal welfare requirements (ISO 10993-2:2022),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:69998,6187&cs=1AF69384DCE5831DAD523474EDEEFB6EF",
CEN/TC 206,EN ISO 10993-23:2021,Biological evaluation of medical devices - Part 23: Tests for irritation (ISO 10993-23:2021),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:68925,6187&cs=16C4B2F07081F4A05DAECBD2C7D17D869",
CEN/TC 206,EN ISO 10993-3:2014,"Biological evaluation of medical devices - Part 3: Tests for genotoxicity, carcinogenicity and reproductive toxicity (ISO 10993-3:2014)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:30398,6187&cs=137E452575858C3778180052BD367BF84",
CEN/TC 206,EN ISO 10993-4:2017,Biological evaluation of medical devices - Part 4: Selection of tests for interactions with blood (ISO 10993-4:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:65727,6187&cs=161A70E056E1DA2DEAD9448493096A485",
CEN/TC 206,EN ISO 10993-5:2009,Biological evaluation of medical devices - Part 5: Tests for in vitro cytotoxicity (ISO 10993-5:2009),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:22089,6187&cs=1472B89B50EEA5DDB5976A4B4FE0DA867",
CEN/TC 206,EN ISO 10993-6:2016,Biological evaluation of medical devices - Part 6: Tests for local effects after implantation (ISO 10993-6:2016),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:38319,6187&cs=1EFCE98379C6A8CEC63A16D75A4783EC9",
CEN/TC 206,EN ISO 10993-7:2008,Biological evaluation of medical devices - Part 7: Ethylene oxide sterilization residuals (ISO 10993-7:2008),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:9493,6187&cs=19DD0A164B275EA5E7536976CBC4FF8F7",
CEN/TC 206,EN ISO 10993-7:2008/A1:2022,Biological evaluation of medical devices - Part 7: Ethylene oxide sterilization residuals - Amendment 1: Applicability of allowable limits for neonates and infants (ISO 10993-7:2008/Amd 1:2019),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:64034,6187&cs=11A74AE9247431E0C21A0716A4221D05C",
CEN/TC 206,EN ISO 10993-7:2008/AC:2009,Biological evaluation of medical devices - Part 7: Ethylene oxide sterilization residuals - Technical Corrigendum 1 (ISO 10993-7:2008/Cor 1:2009),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:33857,6187&cs=10F30670F0CBAE2D2CCC2C74FEFE96E4E",
CEN/TC 206,EN ISO 10993-9:2021,Biological evaluation of medical devices - Part 9: Framework for identification and quantification of potential degradation products (ISO 10993-9:2019),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60722,6187&cs=1EF11C25A134DDB4FE7EE650C3CA46C3C",
CEN/TC 205,EN ISO 11070:2014,"Sterile single-use intravascular introducers, dilators and guidewires (ISO 11070:2014)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:39630,6186&cs=16844B4530CB2C7AA9CEDDE69C764C4BC",
CEN/TC 205,EN ISO 11070:2014/A1:2018,"Sterile single-use intravascular introducers, dilators and guidewires - Amendment 1 (ISO 11070:2014/Amd 1:2018)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:64085,6186&cs=160DC4B33A42517E474B185B655CEC1C8",
CEN/TC 204,EN ISO 11135:2014,"Sterilization of health-care products - Ethylene oxide - Requirements for the development, validation and routine control of a sterilization process for medical devices (ISO 11135:2014)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:36593,6185&cs=1543C0B55ED4E463E5146E19B6519C6C0",
CEN/TC 204,EN ISO 11135:2014/A1:2019,"Sterilization of health-care products - Ethylene oxide - Requirements for the development, validation and routine control of a sterilization process for medical devices - Amendment 1: Revision of Annex E, Single batch release (ISO 11135:2014/Amd 1:2018)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:62262,6185&cs=15E298E03650493BDBF36E62CCB07D1A8",
CEN/TC 204,EN ISO 11137-1:2015,"Sterilization of health care products - Radiation - Part 1: Requirements for development, validation and routine control of a sterilization process for medical devices (ISO 11137-1:2006, including Amd 1:2013)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60761,6185&cs=151A9DBB89D1E551D366586A014392720",
CEN/TC 204,EN ISO 11137-1:2015/A2:2019,"Sterilization of health care products - Radiation - Part 1: Requirements for development, validation and routine control of a sterilization process for medical devices - Amendment 2: Revision to 4.3.4 and 11.2 (ISO 11137-1:2006/Amd 2:2018)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:65418,6185&cs=1043CBE9154011B2992623B55B314F4B6",
CEN/TC 204,EN ISO 11137-2:2015,Sterilization of health care products - Radiation - Part 2: Establishing the sterilization dose (ISO 11137-2:2013),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60762,6185&cs=1245E7A9E770F627EDEC187EDE85A295E",
CEN/TC 204,EN ISO 11137-2:2015/A1:2023,Sterilization of health care products - Radiation - Part 2: Establishing the sterilization dose - Amendment 1 (ISO 11137-2:2013/Amd 1:2022),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:72687,6185&cs=146CC59C83D8B60F960E0A354C5A14267",
CEN/TC 204,EN ISO 11137-3:2017,"Sterilization of health care products - Radiation - Part 3: Guidance on dosimetric aspects of development, validation and routine control (ISO 11137-3:2017)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:39976,6185&cs=16F8A5748A3C462CE3D77F5A622316A67",
CEN/TC 102,EN ISO 11138-1:2017,Sterilization of health care products - Biological indicators - Part 1: General requirements (ISO 11138-1:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58408,6085&cs=1A0A5CF6E7B3812C0064AB392ACCA5685",
CEN/TC 102,EN ISO 11138-2:2017,Sterilization of health care products - Biological indicators - Part 2: Biological indicators for ethylene oxide sterilization processes (ISO 11138-2:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58409,6085&cs=1562E310520A5818CB3021CB2A9D43C37",
CEN/TC 102,EN ISO 11138-3:2017,Sterilization of health care products - Biological indicators - Part 3: Biological indicators for moist heat sterilization processes (ISO 11138-3:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58410,6085&cs=1DCFEFE89FE3B093351FBC5A288ADF4C9",
CEN/TC 102,EN ISO 11138-4:2017,Sterilization of health care products - Biological indicators - Part 4: Biological indicators for dry heat sterilization processes (ISO 11138-4:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58411,6085&cs=173B3F2F4889CE3CA31C221E405AA80DF",
CEN/TC 102,EN ISO 11138-5:2017,Sterilization of health care products - Biological indicators - Part 5: Biological indicators for low-temperature steam and formaldehyde sterilization processes (ISO 11138-5:2017),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58412,6085&cs=1B0B78AC4D9696A5E997E9AA87EDE6371",
CEN/TC 102,EN ISO 11138-7:2019,"Sterilization of health care products - Biological indicators - Part 7: Guidance for the selection, use and interpretation of results (ISO 11138-7:2019)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:58415,6085&cs=13FE324621F0BA7A5A89676AA47E2EE3C",
CEN/TC 102,EN ISO 11138-8:2021,Sterilization of health care products - Biological indicators - Part 8: Method for validation of a reduced incubation time for a biological indicator (ISO 11138-8:2021),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:72736,6085&cs=177D0E69E108AE51122638DD158FD241A",
CEN/TC 102,EN ISO 11139:2018,Sterilization of health care products - Vocabulary of terms used in sterilization and related equipment and process standards (ISO 11139:2018),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:38589,6085&cs=1D3A1BAC0BB7CF6249AAC5ED6972EF276",
CEN/TC 102,EN ISO 11139:2018/A1:2024,Sterilization of health care products - Vocabulary of terms used in sterilization and related equipment and process standards - Amendment 1: Amended and additional terms and definitions (ISO 11139:2018/Amd 1:2024),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:74347,6085&cs=11FC87EDFCE3ABA2F432AAFFB231AF76E",
CEN/TC 102,EN ISO 11140-1:2014,Sterilization of health care products - Chemical indicators - Part 1: General requirements (ISO 11140-1:2014),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:36104,6085&cs=1A8F5A60C838C191E5715914DDEB7C5A4",
CEN/TC 102,EN ISO 11140-3:2009,"Sterilization of health care products - Chemical indicators - Part 3: Class 2 indicator systems for use in the Bowie and Dick-type steam penetration test (ISO 11140-3:2007, including Cor 1:2007)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:31475,6085&cs=1B8F234E252F2E771DA3004AC4C573E13",
CEN/TC 102,EN ISO 11140-4:2007,Sterilization of health care products - Chemical indicators - Part 4: Class 2 indicators as an alternative to the Bowie and Dick-type test for detection of steam penetration (ISO 11140-4:2007),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:25400,6085&cs=12C3BEDC2B3CFFF0D299EA7D181DD1BAF",
CEN/TC 102,EN ISO 11140-6:2022,Sterilization of health care products - Chemical indicators - Part 6: Type 2 indicators and process challenge devices for use in performance testing of small steam sterilizers (ISO 11140-6:2022),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:60954,6085&cs=14CA2969CFD503474E41A2C1B17C9846D",
CEN/TC 55,EN ISO 11143:2008,Dentistry - Amalgam separators (ISO 11143:2008),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:25474,6039&cs=1FA8C6A4401AC6FEFFF0BC0B993EDD3FA",
CEN/TC 215,EN ISO 11197:2019,Medical supply units (ISO 11197:2019),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:65581,6196&cs=1ABE132B22DB0077A636D9405CDA70C0E",
CEN/TC 293,EN ISO 11199-1:2021,Assistive products for walking manipulated by both arms - Requirements and test methods - Part 1: Walking frames (ISO 11199-1:2021),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:68992,6274&cs=1E8804BA606303BC18FD1C2D03FF64C99",
CEN/TC 293,EN ISO 11199-2:2021,Assistive products for walking manipulated by both arms - Requirements and test methods - Part 2: Rollators (ISO 11199-2:2021),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:68995,6274&cs=1A8D8F73FB206BF75AF1BC1626485484B",
CEN/TC 293,EN ISO 11199-3:2005,Walking aids manipulated by both arms - Requirements and test methods - Part 3: Walking tables (ISO 11199-3:2005),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:14523,6274&cs=17775DDCA501344376C6423D071F90BC7",
CEN/TC 293,EN ISO 11334-1:2007,Assistive products for walking manipulated by one arm - Requirements and test methods - Part 1: Elbow crutches (ISO 11334-1:2007),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:21512,6274&cs=1EC28DD6281F7B85148E6AEE97082DBF0",
CEN/TC 293,EN ISO 11334-4:1999,Walking aids manipulated by one arm - Requirements and test methods - Part 4: Walking sticks with three or more legs (ISO 11334-4:1999),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:14520,6274&cs=1323668FDA124B0B234E7AAD70A8284D5",
CEN/TC 205,EN ISO 1135-3:2017,Transfusion equipment for medical use - Part 3: Blood-taking sets for single use (ISO 1135-3:2016),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:59082,6186&cs=1C4319467C93FE4A390A9609D534072BB",
CEN/TC 205,EN ISO 1135-4:2015,"Transfusion equipment for medical use - Part 4: Transfusion sets for single use, gravity feed (ISO 1135-4:2015)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:40062,6186&cs=10E62790CCD58E8080E0BA2708AD30463",
CEN/TC 205,EN ISO 1135-5:2015,Transfusion equipment for medical use - Part 5: Transfusion sets for single use with pressure infusion apparatus (ISO 1135-5:2015),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:40612,6186&cs=140115C79484DEDE536F765885BB427C3",
CEN/TC 170,EN ISO 11380:1996,Optics and optical instruments - Ophthalmic optics - Formers (ISO 11380:1994),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:7475,6151&cs=101D5FADA66D0633A258DF18C0E2F5B67",
