ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
,CISPR 14-2:2020,"Electromagnetic compatibility - Requirements for household appliances, electric tools and similar apparatus - Part 2: Immunity - Product family standard","CISPR 14-2:2020 specifies the electromagnetic immunity requirements in the frequency range 0 Hz to 400 GHz that apply to appliances, electric tools and similar equipment as specified below, whether powered by AC or DC (including a battery). This document specifies immunity requirements for continuous and transient electromagnetic disturbances, both conducted and radiated. Unless otherwise specified, this document is applicable to all equipment in the scope of CISPR 14-1, namely: - household appliances or similar equipment; - electric tools; - similar equipment; - Refer to the Scope of the document for examples of equipment. Included in the scope of this document are also microwave ovens for domestic use or catering. Equipment which incorporate radio transmit/receive functions are included in the scope of this document. NOTE: For handling cases where equipment under the scope of this document is combined with transmit and/or receive radio functions, see Clause 8. Excluded from the scope of this document are: - equipment for which all electromagnetic immunity requirements are explicitly formulated in other CISPR or IEC standards; - equipment intended to be part of the fixed electrical installation of buildings (e.g. fuses, circuit breakers, cables and switches); - medical electrical equipment, including those in the scope of CISPR 14-1; - equipment used only in industrial environment; - equipment intended to be used exclusively in locations where special electromagnetic conditions exist (e.g. high electromagnetic fields nearby broadcast transmitting stations or high energy pulses nearby power generation stations); - equipment intended to be used exclusively on a vehicle, ship, boat or aircraft; - the effects of electromagnetic phenomena relating to the safety of apparatus (see IEC 60335 series); Also excluded from the scope of this document is AC single-phase equipment with a rated voltage higher than 250 V between phase and neutral and AC multi-phase equipment with rated voltage higher than 480 V. Abnormal operation of the equipment, such as simulated faults in the electric circuitry for testing purposes, is not taken into consideration. This third edition cancels and replaces the second edition published in 2015. This edition constitutes a technical revision. This edition includes the following significant technical changes with respect to the previous edition: a) extension of the frequency range for radiated immunity above 1 GHz; b) an advanced categorisation of equipment; c) revision of general test conditions and addition of new specific test conditions (e.g. for robotic equipment); d) clarification of requirements applicable to equipment incorporating radio functions; e) addition of requirements for wired network ports; f) revision of definitions and addition of new ones; g) delete requirements referring to statistical evaluation.",https://webstore.iec.ch/en/iec-search/result?q=CISPR%2014-2%3A2020,
,IEC 60079-10-1:2020 CMV,Explosive atmospheres - Part 10-1: Classification of areas - Explosive gas atmospheres,"IEC 60079-10-1:2020 CMV contains both the official standard and its commented version. The commented version provides you with a quick and easy way to compare all the changes between IEC 60079-10-1:2020 edition 3.0 and the previous IEC 60079-10-1:2015 edition 2.0. Futhermore, comments from IEC SC 31J experts are provided to explain the reasons of the most relevant changes. The contents of the corrigendum of March 2021 have been included in this copy.  IEC 60079-10-1:2020 is concerned with the classification of areas where flammable gas or vapour hazards may arise and may then be used as a basis to support the proper design, construction, operation and maintenance of equipment for use in hazardous areas. It is intended to be applied where there may be an ignition hazard due to the presence of flammable gas or vapour, mixed with air, but it does not apply to: a) mines susceptible to firedamp; b) the processing and manufacture of explosives; c) catastrophic failures or rare malfunctions which are beyond the concept of normality dealt with in this standard; d) rooms used for medical purposes; e) domestic premises; f) where a hazard may arise due to the presence of combustible dusts or combustible flyings but the principles may be used in assessment of a hybrid mixture. Flammable mists may form or be present at the same time as flammable vapour. In such case the strict application of the details in this document may not be appropriate. Flammable mists may also form when liquids not considered to be a hazard due to the high flash point are released under pressure. In these cases the classifications and details given in this document do not apply. For the purpose of this document, an area is a three-dimensional region or space. Atmospheric conditions include variations above and below reference levels of 101,3 kPa (1 013 mbar) and 20 °C (293 K), provided that the variations have a negligible effect on the explosion properties of the flammable substances. In any site, irrespective of size, there may be numerous sources of ignition apart from those associated with equipment. Appropriate precautions will be necessary to ensure safety in this context. This standard is applicable with judgement for other ignition sources but in some applications other safeguards may also need to be considered. E.g. larger distances may apply for naked flames when considering hot work permits. This document does not take into account the consequences of ignition of an explosive atmosphere except where a zone is so small that if ignition did occur it would have negligible consequences. This third edition of IEC 60079-10-1 cancels and replaces the second edition, published in 2015, and constitutes a technical revision, see foreword for further details.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060079-10-1%3A2020%20CMV,
,IEC 60079-14:2024,"Explosive atmospheres - Part 14: Electrical installation design, selection and installation of equipment, including initial inspection","IEC 60079:2024 contains the specific requirements for the design of electrical systems, selection, installation and the required initial inspection of electrical installations of Ex Equipment in, or associated with, explosive atmospheres including requirements for documentation and personnel competency. These requirements are in addition to the requirements for installations in non-hazardous areas. This document applies to all electrical Ex Equipment including fixed, transportable, portable and personal, and installations, permanent or temporary. This document does not apply to: • electrical installations in mines susceptible to firedamp; • inherently explosive situations and dust from explosives or pyrophoric substances (for example explosives manufacturing and processing); • rooms used for medical purposes; • electrical installations in areas where the hazard is due to flammable mist; and • installation of non-electrical Ex Equipment (unless being part of an equipment assembly according IEC TS 60079-46). No account is taken in this document of the toxic hazards that are associated with flammable gases, liquids and dusts in concentrations that are usually very much less than the lower flammable limit. In locations where personnel could be exposed to potentially toxic concentrations of flammable material, appropriate precautions are necessary. Such precautions are outside the scope of this document. This sixth edition cancels and replaces the fifth edition published in 2013. This edition constitutes a technical revision. Edition 6 is a major restructure and introduces a number of technical changes from the previous edition (2013), see Table 1 of the foreword for detailed information.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060079-14%3A2024,
,IEC TS 60079-46:2017,Explosive atmospheres - Part 46: Equipment assemblies,"IEC TS 60079-46:2017 specifies requirements for the design, construction, assembly, testing, inspection, marking, documenting and assessment of equipment assemblies for use in explosive atmospheres under the responsibility of the manufacturer of the equipment assembly. The requirements of this document apply to individual items according to the IEC 60079 series or ISO 80079 series that comprise the assembly and that have individual certificates. These individual items are then integrated as part of the equipment assembly. Also included are requirements to address aspects for the assembly which may be beyond the certificates of the individual items forming the assembly. The scope of this document includes assessment of the additional requirements for assemblies for hazardous areas and does not include requirements for non-hazardous areas. It is assumed that compliance with other electrical or mechanical requirements that are applicable for non-hazardous areas will be verified by either the same or different party in addition to the requirements of this document. This document does not apply to: - equipment which is covered, in its entirety, by one or more IEC 60079 and ISO 80079 equipment types of protection; - pressurized rooms, “p”, in accordance with IEC 60079-13, artificial ventilation for the protection of analyzer(s) houses in accordance with IEC TR 60079-16, and other standards addressing specific Ex assemblies; - installation at the end-user site under the scope of IEC 60079-14; - classification of the hazardous area; - equipment assemblies for mines susceptible to firedamp (Group I applications); - inherently explosive situations and dust from explosives or pyrophoric substances (for example explosives manufacturing and processing); - rooms used for medical purposes; - electrical installations in areas where the hazard is due to flammable mist. The specification is only intended to provide validation for the initial supply of an assembly. Keywords: equipment assemblies for use in explosive atmospheres",https://webstore.iec.ch/en/iec-search/result?q=IEC%20TS%2060079-46%3A2017,
,IEC 60297-3-109:2015,"Mechanical structures for electrical and electronic equipment - Dimensions of mechanical structures of the 482,6 mm (19 in) series - Part 3-109: Dimensions of chassis for embedded computing devices","IEC 60297-3-109:2015 specifies dimensions and physical properties of chassis and associated printed boards in order to provide mechanical and environmental integrity for embedded computing devices. They are used in various applications such as machine control, medical, transportation, aerospace and telecommunication, typically based on single board computers. For the easy definition of the suitable chassis and associated single board dimensions, this standard is based on a structural grid of 44,45 mm (1,75 in). Key words: Dimensions, Mechanical Structures, Chassis, Embedded Computing Devices",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060297-3-109%3A2015,
,IEC 60335-2-23:2016+AMD1:2019 CSV,Household and similar electrical appliances - Safety - Part 2-23: Particular requirements for appliances for skin or hair care,"IEC 60335-2-23:2016+A1:2019 deals with the safety of electric appliances for the care of skin or hair of persons or animals and intended for household and similar purposes, their rated voltage being not more than 250 V. Examples of appliances that are within the scope of this standard are: - curling combs; - curling irons; - curling rollers with separate heaters; - facial saunas; - hairdryers; - hair straighteners; - hand dryers; - heaters for detachable curlers and permanent-wave appliances. Appliances covered by this standard may incorporate steam-producing or spray-producing devices. Appliances not intended for normal household use but that nevertheless may be a source of danger to the public, such as appliances intended to be used by laymen in shops, in light industry and on farms, are within the scope of this standard. This standard deals with the reasonably foreseeable hazards presented by appliances that are encountered by all persons. However, in general, it does not take into account persons (including children) whose physical, sensory or mental capabilities; or lack of experience and knowledge prevents them from using the appliance safely without supervision or instruction; children playing with the appliance. This standard does not apply to: - appliances intended exclusively for industrial purposes; - appliances intended to be used in locations where special conditions prevail, such as the presence of a corrosive or explosive atmosphere (dust, vapour or gas); - shavers, hair clippers and similar appliances; - blankets, pads, clothing and similar flexible heating appliances; - appliances for skin exposure to optical radiation; - sauna heating appliances; - cosmetic and beauty care appliances incorporating lasers and intense light sources or appliances intended for medical purposes. This sixth edition cancels and replaces the fifth edition published in 2003 including its Amendment 1 (2008) and its Amendment 2 (2012). This edition constitutes a technical revision. The principal changes in this edition as compared with the fourth edition of IEC 60335-2-23 are as follows (minor changes are not listed): - added hair straighteners to the list of examples covered by the standard; - modified 7.12 to apply to appliances, and not just to hairdryers; - added new instructions in 7.12 for hair straighteners and curling irons; - exempted fixed hairdryers and fixed hand dryers from alternative format of instructions; - excluded detachable curler surfaces from temperature rise requirement in Subclause 11.8; - clarified in Subclause 19.7 that the appliance shall not emit flame after the test; - clarified method of test and compliance criteria in Subclause 21.101; - added requirement in 22.13 to delineate handles on curling irons and hair straighteners; - in 22.103, added a requirement for protection against hair being pulled into hair dryer intake; - revised Subclause 24.101 to indicate that protective devices shall not be self-resetting and reviewed and converted notes to normative text in Subclauses 19.7, 22.32, and 25.14. It was established on the basis of the fifth edition (2010) of that standard. The attention of National Committees is drawn to the fact that equipment manufacturers and testing organizations may need a transitional period following publication of a new, amended or revised IEC publication in which to make products in accordance with the new requirements and to equip themselves for conducting new or revised tests. It is the recommendation of the committee that the content of this publication be adopted for implementation nationally not earlier than 12 months or later than 36 months from the date of its publication. This publication is to be read in conjunction with . This consolidated version consists of the sixth edition (2016) and its amendment 1 (2019). Therefore, no need to order amendment in addition to this publication.  Key words: Skin Care, Hair Care, Curling, Dryers",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060335-2-23%3A2016%2BAMD1%3A2019%20CSV,
,IEC 60335-2-58:2017 RLV,Household and similar electrical appliances - Safety - Part 2-58: Particular requirements for commercial electric dishwashing machines,"IEC 60335-2-58:2017 RLV contains both the official IEC International Standard and its Redline version. The Redline version is available in English only and provides you with a quick and easy way to compare all the changes between the official IEC Standard and its previous edition.  IEC 60335-2-58:2017 deals with the safety of electrically operated dishwashing machines for washing plates, dishes, glassware, cutlery and similar articles, with or without means for water heating or drying, not intended for household use, their rated voltage being not more than 250 V for single-phase appliances connected between one phase and neutral and 480 V for other appliances. These appliances are used for example in restaurants, canteens, hospitals, and commercial enterprises such as bakeries, butcheries, etc. Examples of such appliances are conveyor dishwashers; batch dishwashers and brush machines. Requirements to avoid backsiphonage of non-potable water into the water mains are specified in Annex BB. The electrical part of appliances making use of other forms of energy is also within the scope of this standard. As far as is practicable, this standard deals with the common hazards presented by these types of appliances. Attention is drawn to the fact that for appliances intended to be used in vehicles or on board ships or aircraft, additional requirements may be necessary. This standard does not apply to the following: appliances designed exclusively for industrial purposes, for example machines used in the food industry for cleaning receptacles that serve as packaging for final products (e.g. bottle-cleaning machines), and machines used in manufacturing processes; sterilizers and washer-disinfectors used to treat medical materials (IEC 61010-2-040); dishwashers that do not form one functional unit, for example where a transportation device transfers the load from one separate unit to another; separately driven transport devices not confined in the appliance; appliances intended to be used in locations where special conditions prevail, such as the presence of a corrosive or explosive atmosphere (dust, vapour or gas). This fourth edition cancels and replaces the third edition published in 2002 including its Amendment 1 (2008) and its Amendment 2 (2015). This edition constitutes a technical revision. This edition includes the following significant technical changes with respect to the previous edition: The text has been aligned with Edition 5.2 of Part 1; Requirements and tests for vertical-lift doors with and without a counterbalance system are clarified (20.103, 20.104); Some notes have been converted to normative text or deleted (7.15, 9, 10.1, 11.7, 15.3, 19.4, 20.1, 20.102, 22.106, 22.107, 23.3). This part 2 is to be used in conjunction with the latest edition of IEC 60335-1 and its amendments. It was established on the basis of the fifth edition (2010) of that standard The attention of National Committees is drawn to the fact that equipment manufacturers and testing organizations may need a transitional period following publication of a new, amended or revised IEC publication in which to make products in accordance with the new requirements and to equip themselves for conducting new or revised tests. It is the recommendation of the committee that the content of this publication be adopted for implementation nationally not earlier than 12 months or later than 36 months from the date of its publication.  Key words: Dishwashing Machine, Safety, Commercial",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060335-2-58%3A2017%20RLV,
,IEC 60335-2-69:2021,"Household and similar electrical appliances - Safety - Part 2-69: Particular requirements for wet and dry vacuum cleaners, including power brush, for commercial use","IEC 60335-2-69:2021 deals with the safety of electrical motor-operated vacuum cleaners, including back-pack vacuum cleaners, and dust extractors, for wet suction, dry suction, or wet and dry suction, intended for commercial indoor or outdoor use with or without attachments. These machines may be provided with a blowing or inflating function. The inner diameter of the dust container connector to the suction hose shall not exceed 200 mm. It also deals with the safety of centrally-sited vacuum cleaners, excluding the installation of the system. Attention is drawn to the fact that additional requirements on the safe installation of centrally-sited vacuum cleaners are not addressed by this standard but need to be taken into account. This standard applies to machines for commercial use. The following list, although not comprehensive, gives an indication of locations that are included in the scope: – public use areas such as hotels, schools, hospitals; – industrial locations, for example factories and manufacturing shops; – retail outlets, for example shops and supermarkets; – business premises, for example offices and banks; – all uses other than normal housekeeping purposes. These machines are not equipped with a traction drive. The following power systems are covered: – mains powered motors up to a rated voltage of 250 V for single-phase appliances and 480 V for other appliances, – battery-operated motors. Machines for the same intended function but equipped with a traction drive are covered by IEC 60335-2-72. This standard also applies to machines handling hazardous dust, such as asbestos, and combustible dust in other than an explosive dust atmosphere. Additional requirements for machines handling hazardous dust are given in normative Annex AA. Attention is drawn to the fact that in many countries additional requirements on hazardous substances might apply. Radioactive substances are not covered by definition of hazardous dust for the purposes of this standard. This standard does not apply to – vacuum cleaners and water-suction cleaning appliances for household use (IEC 60335-2-2); – floor treatment machines for commercial use (IEC 60335-2-67, IEC 60335-2-72); – spray extraction machines for commercial use (IEC 60335-2-68); IEC 60335-2-67 and IEC 60335-2-68 cover only machines without traction drive. – hand-held mains-operated electrical garden blowers, vacuums and blower vacuums (IEC 60335-2-100); – hand-held and transportable motor-operated electric tools (IEC 60745 series, IEC 61029 series, IEC 62841 series); – appliances for medical purposes (IEC 60601-1); – machines designed for use in corrosive environments; – machines designed for picking up liquids with a flash point below 55 °C; – machines designed for use in explosive environments (dust, vapour or gas), except those designed for use in zone 22; – machines intended to vacuum ash from fireplaces, chimneys, ovens, ashtrays and similar places of ash accumulation. This sixth edition cancels and replaces the fifth edition published in 2016. It constitutes a technical revision. This edition includes the following significant technical changes with respect to the previous edition: – editorial and technical alignment with IEC 60335-1:2020; – addition of requirements for pick-up of combustible dusts in other than an explosive dust atmosphere. This part 2 is only to be used in conjunction with the latest edition of IEC 60335-1 and its amendments. It was established on the basis of the sixth edition (2020) of that standard.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060335-2-69%3A2021,
,IEC 60335-2-76:2018 RLV,Household and similar electrical appliances - Safety - Part 2-76: Particular requirements for electric fence energizers,"IEC 60335-2-76:2018 RLV contains both the official IEC International Standard and its Redline version. The Redline version is available in English only and provides you with a quick and easy way to compare all the changes between the official IEC Standard and its previous edition.  IEC 60335-2-76:2018 deals with the safety of electric fence energizers, the rated voltage of which is not more than 250 V and by means of which fence wires in agricultural, domestic or feral animal control fences and security fences may be electrified or monitored. Examples of electric fence energizers coming within the scope of this standard are: – mains-operated energizers; – battery-operated electric fence energizers suitable for connection to the mains; – electric fence energizers operated by non-rechargeable batteries either incorporated or separate. This standard does not apply to: – electromagnetically coupled animal trainer collars; – appliances intended to be used in locations where special conditions prevail, such as the presence of a corrosive or explosive atmosphere (dust, vapour or gas); – separate battery chargers (IEC 60335-2-29); – electric fishing machines (IEC 60335-2-86); – electric animal-stunning equipment (IEC 60335-2-87); – appliances for medical purposes (IEC 60601). This Part 2 is to be used in conjunction with the latest edition of IEC 60335-1 and its amendments. It was established on the basis of the fifth edition (2010) of that standard. This third edition cancels and replaces the second edition published in 2002, Amendment 1:2006 and Amendment 2:2013. This edition constitutes a technical revision. This edition includes the following significant technical changes with respect to the previous edition: – the text has been aligned with Edition 5.2 of Part 1; – additional requirements for security fence energizers have been introduced (Clauses 3, 7, 19, 22, Figures and Annex BB); – specific requirements for battery operated energizers have been moved to Annex S. The contents of the corrigendum of November 2018 have been included in this copy.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060335-2-76%3A2018%20RLV,
,IEC 60335-2-79:2021 RLV,Household and similar electrical appliances - Safety - Part 2-79: Particular requirements for high pressure cleaners and steam cleaners,"IEC 60335-2-79:2021 RLV contains both the official IEC International Standard and its Redline version. The Redline version is available in English only and provides you with a quick and easy way to compare all the changes between the official IEC Standard and its previous edition.  IEC 60335-2-79:2021 deals with the safety of high-pressure cleaners without traction drive, intended for household and commercial indoor or outdoor use, having a rated pressure not less than 2,5 MPa and not exceeding 35 MPa. It also applies to steam cleaners and those parts of hot water high pressure cleaners incorporating a steam stage which have a capacity not exceeding 100 l, a rated pressure not exceeding 2,5 MPa and a product of capacity and rated pressure not exceeding 5 MPa·l. They are not equipped with a traction drive. The following power systems of the drive for the high pressure pump are covered: - mains powered motors up to a rated voltage of 250 V for single-phase machines and 480 V for other machines, - battery-operated motors, - internal combustion engines, - hydraulic or pneumatic motors. This standard does not apply to: - high pressure water jet machines having a rated pressure exceeding 35 MPa; - liquid or steam cleaners intended for domestic use (IEC 60335-2-54); - hand-held and transportable motor-operated electric tools (IEC 60745 series, IEC 61029 series, IEC 62841 series); - appliances for medical purposes (IEC 60601); - agricultural sprayers (ISO 4254-6); - non-liquid, solid abrasive cleaners; - machines designed to be part of a production process; - machines designed for use in corrosive or explosive environments (dust, vapour or gas); - machines designed for use in vehicles or on board of ships or aircraft. This fifth edition cancels and replaces the fourth edition published in 2016. It constitutes a technical revision. This edition includes the following significant technical changes with respect to the previous edition (minor changes are not listed): - editorial and technical alignment with IEC 60335-1:2020; - clarification on hand-held and battery-operated high pressure cleaners; - general editorial improvements. This part 2 is to be used in conjunction with the latest edition of and its amendments. It was established on the basis of the sixth edition (2020) of that standard.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060335-2-79%3A2021%20RLV,
,IEC 60335-2-120:2024 EXV,Household and similar electrical appliances - Safety - Part 2-120: Particular requirements for the safety of appliances for the generation of directly inhalable aerosols,"IEC 60335-2-120:2024 EXV contains both the international standard and its extended version (EXV). This extended version of the official IEC Standard is available in English only and provides the user with a comprehensive content of the Standard. IEC 60335-2-120:2024 EXV includes the content of the references made to IEC 60335-1:2020.  IEC 603352-120:2024 deals with the safety of appliances for generation of directly inhalable aerosols, their rated voltage being not more than 250 V for single-phase appliances, and other appliances including direct current (DC) supplied appliances and battery-operated appliances. Examples of the appliances that are within the scope of this standard are: - vapour and aerosol appliances; - personal vaping appliances with or without nicotine; - electronic cigarettes; - electronic nicotine delivery systems (ENDS); - electronic non-nicotine delivery systems (ENNDS); - electronic tobacco heating appliances for heated tobacco products. This standard does not apply to: - medical ventilators, - humidifiers (IEC 60335-2-98). These requirements do not cover the consumables, such as e-liquids and other inhaled aerosol substances, wicks, and other particulate matter inhaled during use, nor do they cover substances in the emissions from the operation of the appliances. For example, heavy metal emissions in the aerosol and environmental exposure are not covered by this standard. These requirements do not consider the physiological effects of any consumable used with the appliances. This International Standard does not cover requirements or prohibitions of the labelling, packaging and contents of nicotine-containing or nicotine-consuming products that are strictly regulated by law of the relevant jurisdiction.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060335-2-120%3A2024%20EXV,
,IEC 60352-9:2024,"Solderless connections - Part 9: Ultrasonically welded connections - General requirements, test methods and practical guidance","IEC 60352-9:2024 provides guidelines for welding and testing of ultrasonically welded connections and includes requirements, tests and practical guidance information. Ultrasonic welding is a form of cold friction welding that is becoming increasingly popular in many industries. This type of welding uses ultrasonic vibration to join materials together, creating a bond that is both strong and reliable. Ultrasonic welding has been identified as a process in ISO 4063-41 by the International Organization for Standardization (ISO). The process of ultrasonic welding relies on high frequency ultrasound waves being used to create frictional heat at the connection point. High temperature is not required for this special method of welding, making it one of the most cost-effective ways to join two materials together. It also requires fewer steps than traditional methods, meaning it can be completed quickly and with minimal resources. Ultrasonic welding has been around for decades but only recently has become more widely utilized due to advances in technology and its availability at lower cost. It can be used on many different materials including plastics, rubbers, metals, textiles, and composites. Due to its precision and strong bonds it creates, it has become extremely popular in manufacturing processes such as automotive industry, electronics industry, furniture production and even medical device production. This document covers ultrasonically welded connections made with stranded or flexible wires (class 2, 5 or 6 per IEC 60228) of copper or copper alloy, as well as of aluminium or aluminium alloy. These welded metal-to-metal connections shall employ wires with cross-sectional area of 0,08 mm2 to 160 mm2 and shall not exceed a total cross-sectional area, in case of wire bundle, of 200 mm2. For aluminium or aluminium alloy wires, the minimum required cross-sectional area is 2,5 mm2. Additionally, information on materials, data from industrial experience and test procedures are included to ensure electrically stable connections under prescribed environmental conditions. Lastly, this document aims to achieve comparable results when using ultrasonic welding equipment with similar performance and specifications as specified by the termination manufacturer.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060352-9%3A2024,
,IEC 60364-1:2005,"Low-voltage electrical installations - Part 1: Fundamental principles, assessment of general characteristics, definitions","Gives the rules for the design, erection, and verification of electrical installations. The rules are intended to provide for the safety of persons, livestock and property against dangers and damage which may arise in the reasonable use of electrical installations and to provide for the proper functioning of those installations.  IEC 60364-1 applies to the design, erection and verification of electrical installations such as those of a) residential premises; b) commercial premises; c) public premises; d) industrial premises; e) agricultural and horticultural premises; f) prefabricated buildings; g) caravans, caravan sites and similar sites; h) construction sites, exhibitions, fairs and other installations for temporary purposes; i) marinas; j) external lighting and similar installations; k) medical locations; l) mobile or transportable units; m) photovoltaic systems; n) low-voltage generating sets.  IEC 60364-1 covers  a) circuits supplied at nominal voltages up to and including 1 000 V a.c. or 1 500 V d.c.;  b) circuits, other than the internal wiring of apparatus, operating at voltages exceeding 1 000 V and derived from an installation having a voltage not exceeding 1 000 V a.c., for example, discharge lighting, electrostatic precipitators;  c) wiring systems and cables not specifically covered by the standards for appliances;  d) all consumer installations external to buildings;  e) fixed wiring for information and communication technology, signalling, control and the like (excluding internal wiring of apparatus);  f) the extension or alteration of the installation and also parts of the existing installation affected by the extension or alteration.  The contents of the corrigendum of August 2009 have been included in this copy.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060364-1%3A2005,
,IEC 60364-7-702:2010,Low-voltage electrical installations - Part 7-702: Requirements for special installations or locations - Swimming pools and fountains,"IEC 60364-7-702:2010 applies to electrical installations of: - basins of swimming pools and paddling pools and their surrounding zones; - areas in natural waters, lakes in gravel pits and coastal and similar areas, specially intended to be occupied by persons for swimming, paddling and similar purposes, and their surrounding zones. Such areas in natural waters, lakes in gravel pits and coastal and similar areas, are considered as swimming pools; - basins of fountains and their surrounding zones. For swimming pools for medical use, special requirements may apply. This third edition cancels and replaces the second edition published in 1997 and constitutes a technical revision. The main changes with respect to the previous edition are as follows: - the scope has been improved, including natural areas in natural waters; - the description of zones has been improved; - all figures have been updated. This publication contains colours which are considered to be useful for the correct understanding of its contents.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060364-7-702%3A2010,
,IEC 60364-7-717:2009,Low-voltage electrical installations - Part 7-717: Requirements for special installations or locations - Mobile or transportable units,"IEC 60364-7-717:2009 is applicable to mobile or transportable units. For the purposes of this standard, the term ""unit"" refers to a vehicle and/or mobile or transportable structure in which all or part of an electrical installation is contained. Units are either of the mobile type or of the transportable type. Examples are units for television and broadcasting, medical services, advertising, fire fighting, using special information technology, units for disaster relief, catering units and the like. The requirements of this standard also apply where two or more units are connected together to form a single electrical installation. This second edition cancels and replaces the first edition published in 2001 and constitutes a technical revision. The main changes with respect to the previous edition are as follows: - The scope has been improved, providing more detail; - The content of Clause 717.41 has been updated following the new edition of IEC 60364-4-41; - Clauses concerning protection by automatic disconnection of the supply and additional protection have been introduced; - All figures have been updated.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060364-7-717%3A2009,
,IEC 60627:2013,Diagnostic X-ray imaging equipment - Characteristics of general purpose and mammographic anti-scatter grids,"IEC 60627:2013 is applicable to anti-scatter grids used in medical diagnostic X-ray imaging equipment. Anti-Scatter Grids are used to reduce the incidence of scattered radiation, produced particularly in the body of the patient, upon the image reception area and thus to improve the contrast of the X-ray pattern. This International Standard specifies the definitions, determination and indication of characteristics of anti-scatter grids. In this standard only linear grids are considered. Since at present only focused grids are used in mammography, this standard is restricted to focused grids where mammographic anti-scatter grids are concerned. This standard is not intended to be applied for acceptance tests. This standard does not cover the homogeneity of performance over the area of a grid. This standard is intended to be applied for the determination of the characteristics of anti-scatter grids under test conditions. These conditions are not usually available at the site of the responsible organization. This third edition cancels and replaces the second edition published in 2001, and constitutes a technical revision. In this revision calcium tungstate phosphor fluorescent screens, which are no longer available, have been replaced by gadolinium oxysulphide (GOS) fluorescent screens. Further, a new quality parameter is introduced: the Image Improvement Factor or Q-factor, which better describes the properties of the anti-scatter grid, especially for digital detector applications. Further differences between this third edition and the previous second edition are: - new instrumentation is prescribed for measurements of the transmission of primary radiation, the transmission of scattered radiation and the transmission of total radiation, because fluorescent screens made of calcium tungstate phosphors are outdated and are no longer available; - the definition of the phantom used for measurements of the transmission of primary radiation, the transmission of scattered radiation and the transmission of total radiation is modified and references to IEC 61267 are omitted; - and the radiation conditions used for the measurements have been adapted and are now the RQR and RQR-M conditions specified in IEC 61267:2005.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060627%3A2013,
,IEC 60825-2:2021,Safety of laser products - Part 2: Safety of optical fibre communication systems (OFCSs),"IEC 60825-2:2021 provides requirements and specific guidance for the safe operation and maintenance of optical fibre communication systems (OFCSs). In these systems, optical power is possibly accessible outside the confines of the transmitting equipment and/or at great distance from the optical source. This document requires the assessment of hazard level at each accessible location of the OFCS as a replacement for product classification according to IEC 60825-1. It applies to the installed OFCS as an engineered, end-to-end assembly for the generation, transfer and receipt of optical radiation arising from lasers, light-emitting diodes (LEDs) or optical amplifiers, in which the transference is by means of optical fibre for communication and/or control purposes. Individual components and subassemblies that fall under the definition of a laser product are subject to the applicable subclause(s) of IEC 60825-1. This document is applicable to individual components and subassemblies intended to be installed within OFCSs. This document does not apply to optical fibre systems primarily designed to transmit optical power for applications such as material processing or medical treatment. In addition to the hazards resulting from laser radiation, OFCSs possibly give rise to other hazards, such as fire. This document does not address safety issues associated with explosion or fire with respect to OFCSs deployed in explosive atmospheres. This fourth edition cancels and replaces the third edition published in 2004, Amendment 1:2006 and Amendment 2:2010. This edition constitutes a technical revision. This edition includes the following significant technical changes with respect to the previous edition. a) Recommendations for individual components and subassemblies have been clarified; see Clause 1, paragraph 3. b) C7 has been revised in accordance with IEC 60825-1:2014, but with an additional limitation related to the skin MPE; see 4.7.2. c) Condition 2 has been changed, and a detailed description of the measurement and determination method for hazard level has been added; see 4.7.1 and 4.7.2. d) Annex B has been moved into 4.9. Annex F has been moved forward as Annex B. e) Clause D.4 Hazard level evaluation examples – Additional examples have been added. f) Clause D.5 Fault analysis – Explanation and guidance has been simplified. The contents of the corrigendum of June 2021 have been included in this copy.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060825-2%3A2021,
,IEC 60825-12:2022,Safety of laser products - Part 12: Safety of free space optical communication systems used for transmission of information,"IEC 60825-12:2022 This part is applicable to products that emit laser radiation for the purpose of free space optical data transmission. This document does not apply to laser products designed for the purposes of transmitting optical power for applications such as material processing or medical treatment. This document also does not apply to the use of laser products in explosive atmospheres (see IEC 60079-0). Light-emitting diodes employed by free space optical communication systems, used for the purpose of free space optical data transmission, do not fall into the scope of this document. The contents of the corrigendum 1 (2024-07) have been included in this copy.",https://webstore.iec.ch/en/iec-search/result?q=IEC%2060825-12%3A2022,
