ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
ISPE,ISPE Guidance,Good Practice Guide: Good Engineering Practice 2nd Edition,"Running a business efficiently requires working practices that will deliver optimum value for a given scope of work. The adoption of Good Engineering Practice (GEP) can lead to a balance of expenditure and activity in relation to benefits. Benefit is most likely gained when finite resources are focused on identified higher risk aspects or when high risk aspects are more intensely controlled to enable reliable delivery and seamless production. Specific potential benefits include facilitation of speed-to-market of regulated products through efficient delivery of manufacturing facilities and systems and an optimized level of quality oversight, commensurate with the maturity of established GEP. The ISPE Good Practice Guide: Good Engineering Practice (Second Edition)defines the practices and processes under GEP that support and enable the design, delivery, and operation of engineered systems. The scope of GEP covers the complete lifecycle of engineering projects and engineered systems from conceptual design to retirement. This Guide considers the entire range of pharmaceutical engineering activity and identifies key attributes of GEP within it, including how GEP relates to and interfaces with GxP. Updates for the second edition include alignment with current industry practice, particularly with respect to the  ISPE Baseline  Guide: Commissioning and Qualification (Second Edition) which incorporates ASTM E2500, EU GMP Annex 15, ICH Q8, Q9, and Q10, and applicable regulatory guidance. This Good Practice Guide incorporates the concepts and application of Quality Risk Management (QRM), specifically the application of GEP as an enabler for QRM-based integrated Commissioning and Qualification (C&Q). The structure of the Guide divides GEP activity into the following categories: This Guide was developed through the collaboration of representative professionals from various sectors and geographic regions of the pharmaceutical industry with the intention of determining a common understanding of the concept and principles of GEP. For the full list of contributors to this Guide seehttps:// ISPE.org/publications/guidance-documents/teams",https://ispe.org/publications/guidance-documents/good-practice-guide-good-engineering-practice-2nd-edition,
ISPE,ISPE Guidance,Good Practice Guide: Harmonizing the Definition and Use of NIMPs,"Recent survey results show that the pharmaceutical companies often take an overly conservative approach to NIMPs (or Non-IMPs) due to regulatory and operational ambiguity. This can lead to unnecessary expenses and process steps, which can needlessly complicate clinical trials. The  ISPE Good Practice Guide: Harmonizing the Definition and Use of Non-Investigational Medicinal Products (NIMPs)aims to provide practical operational guidance and drive a consistent industry approach to the use of NIMPs. The Guide contains criteria for classifying NIMPs and an overview of current NIMP regulatory requirements. This in-depth Guide will help you properly manage NIMPs by providing guidance on:",https://ispe.org/publications/guidance-documents/ispe-gpg-harmonizing-definition-and-use-nimps,
ISPE,ISPE Guidance,"Good Practice Guide: Heating, Ventilation, & Air Conditioning (Second Edition)","Heating, Ventilation, and Air Conditioning (HVAC) systems can critically affect the ability of a pharmaceutical facility to meet its objective of providing a safe and effective product to the patient. The design of these systems requires a blend of Good Manufacturing Practice (GMP) and Good Engineering Practice (GEP) to help provide a safe and healthy workplace, protect the environment, and manage energy responsibly. The need to update this Guide has become increasingly evident since its original publication in 2009 as options available to HVAC designers and engineers have evolved due to technological advancements and shifting project pressures. The updates reflect these changes, providing readers with a more current perspective on the challenges and resources involved. This Guide aims to clarify GMP HVAC issues that are critical to the safety, identity, strength, purity, and quality of pharmaceuticals, biopharmaceuticals, advanced therapy medicinal products, and medical devices, from raw materials to finished products. It covers HVAC control and monitoring requirements and addresses GEP issues related to sustainability, economics, and environmental health and safety. The Guide provides best practices for implementing international regulatory and industry guidance, with appendices containing industry examples and templates for the reader’s reference. Applicable to HVAC engineers regardless of experience level, this Guide also provides Quality professionals with an understanding of system parameters important to product quality and patient safety. An overview of HVAC-specific building automation controls and environmental monitoring is presented. Business driven specifications are also discussed, such as redundant systems and custom air handlers. Additional topics include: The information provided in this Guide reflects the cumulative knowledge and experiences of the authors, editors, and reviewers with input from members of the  ISPE HVAC Community of Practice (COP). For the full list of contributors to this Guide seeGuidance Document Teams",https://ispe.org/publications/guidance-documents/good-practice-guide-heating-ventilation-air-conditioning-second-edition,
ISPE,ISPE Guidance,Good Practice Guide: HVAC & Process Equipment Air Filters,"The goal of the ISPE Good Practice Guide: HVAC and Process Equipment Air Filtersis to to be a valuable reference on the selection, application, specification, testing, operation, and maintenance of filters in the pharmaceutical industry. This Guide is intended to be used as supplement to the ISPE Good Practice Guide: Heating, Ventilation, and Air Conditioning (HVAC), providing detailed information into the subject of air filters in HVAC and process equipment applications. This Guide describes current technologies and their application as it relates to the current guidance. This Guide also explains the principles and objectives of filter testing conducted during manufacturing and after installation, and includes a suggested approach for evaluating the impact of lifecycle costs in filter selection.",https://ispe.org/publications/guidance-documents/good-practice-guide-hvac-process-equipment-air-filters,
ISPE,ISPE Guidance,Good Practice Guide: IMP Reverse Logistics,"Every year the number of clinical trials conducted across the globe rises in a concerted effort to develop new or improved medicinal products that ultimately improve lives. The pharmaceutical industry has developed standards and best practices in almost every aspect of a trial. There is, however, one area that lacks foundational best practices: that of medicinal product accountability, reconciliation, and return for destruction, otherwise known as reverse logistics. Most current reverse logistics processes lack effective planning, thorough application of risk management, and well-defined roles and responsibilities. This results in inefficient and costly processes that often cause delays in study closure as failure to account for study materials can affect the acceptability of trial data. Establishing better standards is also complicated by gaps in and lack of harmonization between Good Clinical Practice (GCP), Good Manufacturing Practice (GMP), local environmental laws and regulations, and import/export and customs regulations. The first such guidance in the pharmaceutical industry, this  ISPE Good Practice Guide: Investigational Medicinal Product Reverse LogisticsGood Returns and Reconciliation Practices describes steps that can be taken to plan for and implement a successful reverse logistics process within any investigational product supply chain. It provides a clear outline of the aspects to consider to effectively manage investigational product returns. Written by top experts in the field, the Guide discusses the key requirements of a good reverse logistics process and common pitfalls to avoid. Topics covered include regulations, product characteristics, trial conduct considerations, logistics, and the use of technology, highlighting what has been successful in the industry. Additionally, a timeline of activities is presented as an example checklist of best practices. The Guide promotes the development of a company policy applicable to all clinical trials. This policy should determine which Quality Assurance organization, GCP or GMP, governs which process. Deciding this can be especially challenging when an audit or inspection finding is noted, or when deviations are evaluated, as practices in each Quality group may be different. A good policy directs which Quality area has jurisdiction, so it clear which standard operating procedures are to be followed. Emphasizing planning for issues before the study starts, the Guide offers suggestions for situations such as what to do if importing a drug for destruction is not possible, or if there are changes in site capabilities during the trial. Additionally, scenarios are given in the Guide to help organizations prepare for potential issues. For example, if the investigational medicine is a controlled substance and the patient reports losing a pill down the sink, how will discrepancies like this be treated? The  ISPE Good Practice Guide: Investigational Medicinal Product Reverse LogisticsGood Returns and Reconciliation Practices is the first collection of best practices in the area of Investigational Product Management. It uses the general assumption of working with solid-dosage forms, as they form the majority of experience in the industry; however, alternative dosage forms and their special considerations are addressed. This Guide will help organizations effectively plan and implement reverse logistics policies and processes within their investigational product supply chain organization.",https://ispe.org/publications/guidance-documents/good-practice-guide-imp-reverse-logistics,
ISPE,ISPE Guidance,Good Practice Guide: Interactive Response Technology,"Interactive response technology is a tool that can be used to support multiple business processes and this Guide describes how the pharmaceutical industry can apply the technology to support various clinical trial activities. The Guide provides guidance on how to: successfully implement an interactive response technology to manage key clinical trial activities, particularly expiry date management and program pooling; ensure robustness of the technology, contributing to its effectiveness and reliability; and communicate and foster a standardized, industry wide approach to critical functionality of Interactive Response Technology when used in managing investigational medicinal product.",https://ispe.org/publications/guidance-documents/good-practice-guide-interactive-response-technology,
ISPE,ISPE Guidance,Good Practice Guide: Knowledge Management in Pharmaceutical Industry,"ICH Q10 outlines three objectives: achieve product realization, establish and maintain a state of control, and facilitate continual improvement. Embracing these objectives can be best achieved using the dual enablers, Knowledge Management (KM) and Quality Risk Management (QRM). The first reference to KM in the field of pharmaceutical quality was in ICH Q8 in 2005 as a tool used with QRM for a more systematic Quality by Design (QbD) approach to development throughout the product lifecycle. Three years later, ICH Q10 identified KM and QRM as the enablers of an effective Pharmaceutical Quality System (PQS). Since then, the pharmaceutical industry has made significant progress in adopting QRM into systems and processes. However, the industry has been slow in implementing KM, thus missing the quality, operational, and employee engagement advantages KM practices have to offer. The ISPE Good Practice Guide: Knowledge Management in the Pharmaceutical Industrydiscusses how KM can enable a more effective PQS. The first such guidance in the pharmaceutical industry, the Guide promotes uniting KM with QRM to enable better risk-based decisions, and shows how KM can enhance nearly every element of the PQS across the product lifecycle. In addition, there are substantial and compelling benefits of effective KM beyond the quality system, such as improved business performance by increasing efficiency, building more robust processes, facilitating continual improvement, and creating an engaged knowledge workforce. In other industries, KM is widely recognized as a stand-alone discipline. To help the pharmaceutical industry progress, this Guide presents the importance and associated benefits of effective KM, and includes definitions, principles, and supporting concepts. The Guide provides numerous references to other industries that have successfully adopted and maintained KM programs as part of their routine business processes. The Guide also contains pharmaceutical industry-specific case studies that show why the KM initiative was started, how obstacles were overcome, and how the methods and tools implemented made the KM program sustainable. The ISPE Good Practice Guide: Knowledge Management in the Pharmaceutical Industryplaces an emphasis on tacit knowledgeoften referred to as know-how and know-why. A systematic KM program that manages tacit knowledge is a powerful tool to help maximize knowledge awareness and minimize knowledge loss that can threaten business continuity. This Guide aims to highlight the importance and impact of tacit knowledge, and where appropriate, provide KM methods and tools to better recognize, capture, transfer, and apply tacit knowledge. The Getting Started section of the Guide presents clear and pragmatic activities to foster the first steps for a KM effort, including advice to start small and ways to measure progress. Data volume is also covered in the ISPE Good Practice Guide: Knowledge Management in the Pharmaceutical Industry. The amount of data, information, and knowledge available today is huge and expected to grow exponentially. Without technology, human beings cannot manage this increasing volume of data along with its variety and complexity. The Guide explores the potential of digitalization and Pharma 4.0™ enabling technologies in support of the evolution of data, information, and KM as part of a solution inclusive of people, business processes, and governance. Some of the many methods and tools presented and discussed in this Guide include: Other key takeaways include: Establishing an effective KM strategy requires a change from current business practices and ways of working for most organizations but implementing a culture embracing KM is an advantage to all aspects of the pharmaceutical industry. The  ISPE Good Practice Guide: Knowledge Management in the Pharmaceutical Industry discusses organizational change management to facilitate colleague engagement and ensure people understand the reasons to focus on KM and successfully adopt more effective ways of working. The practical principles, methods, and tools provided in this Guide will help organizations improve their capabilities in managing knowledge and using that knowledge to support an effective PQS resulting in improved PQS outcomes (e.g., better risk-based decision making) and operational performance, among other benefits. Quality Risk Management (QRM) and Knowledge Management (KM) are the enablers of an effective Pharmaceutical Quality System. But are companies integrating these disciplines well? A survey conducted in February 2021 suggests not. The Risk-Knowledge Infinity Cycle (RKI Cycle) framework, which can be applied across the entire product lifecycle, has been proposed, to better integrate QRM and KM. The survey results also suggest that implementing a framework such as the RKI Cycle to better unite QRM and KM has the potential to enable a variety of significant benefits including better risk-based decisions, improved control strategies, and more. Providing supplemental information to the  ISPE Good Practice Guide: Knowledge Management in the Pharmaceutical Industry, this paper, “Exploring the Risk-Knowledge Infinity Cycle (RKI Cycle) across the Product Lifecycle” takes a deeper look into the inverse relationship between risk and knowledge application. Increased knowledge provides improved understanding, which leads to decreased uncertainty. And when knowledge is applied appropriately, there is lower risk. The paper presents the RKI Cycle as a cohesion of QRM and KM by defining a stepwise integrated and cyclical process, where an organization continually seeks to maximize knowledge and minimize risk. Short case studies in the Commercial Manufacturing and Technology Transfer lifecycle phases demonstrate the practical application of the RKI Cycle and its associated concepts.",https://ispe.org/publications/guidance-documents/good-practice-guide-knowledge-management-pharmaceutical-industry,
ISPE,ISPE Guidance,Good Practice Guide: Maintenance 2nd Edition,"Maintenance can impact both the quality of products and the compliance of pharmaceutical processes. Maintenance programs have long been recognized as critical to the success of the operations they support. This Guide is focused on maintenance in GMP areas and provides a practical and consistent interpretation of the necessary elements of a pharmaceutical maintenance program. Since the first edition of this Guide, the ICH Q9 risk-based approach has been widely adopted worldwide. This edition reflects alignment with the risk-based approach with respect to maintenance and the pharmaceutical industry as a whole. Updates to this edition include consolidating basic and good practice categories, adding clarification on terminology for users, and updating examples.",https://ispe.org/publications/guidance-documents/good-practice-guide-maintenance,
ISPE,ISPE Guidance,Good Practice Guide: Management of Engineering Standards,"The ISPE Good Practice Guide on the Management of Engineering Standardsaims to provide a common understanding and approach to the management of Engineering Standards. It is based on industry best practices and developed with input from several peer organizations. The Guide addresses the knowledge management needs associated with the identification of content, creation, review, and approval of Engineering Standards. The ISPE Good Practice Guide: Management of Engineering Standardsprovides guidance on how to establish and maintain an Engineering Standards Program.  It covers the entire lifecycle of an Engineering Standard, from chartering to retirement. In addition, it includes a description of the governance process for the Engineering Standards Program. Several templates and examples are provided separately in MS Word for use by readers within their organizations. This Guide is a unique opportunity to consolidate, into a single document, the complex body of knowledge involved with Engineering Standards in the highly regulated pharmaceutical industry. It is intended for established engineering standards program, or if you are looking to change or develop one. In addition, this Guide addresses the process of keeping content current and compliant through periodic review and successful integration with third party designers/integrators. Key benefits of having an Engineering Standards Program include: The ISPE Good Practice Guide on the Management of Engineering Standardsis written for engineering standards programs, but the principles also apply to other guidance documents including  ISPE Guidance Documents, International Council for Harmonisation (ICH) guidelines, and industry recognized standards.",https://ispe.org/publications/guidance-documents/good-practice-guide-management-engineering-standards,
ISPE,ISPE Guidance,Good Practice Guide: Membrane-Based WFI Systems,"For nearly a century, production of Water for Injection (WFI) was universally accepted to be distillation-based. As emphasis on costs and environmental concerns has grown, pharmacopeias around the world have focused on the quality attributes of WFI to allow for consideration of other production technologies. In 2017, the European Pharmacopoeia joined the US, Japan, and many other regulatory bodies (with the exception of China) in accepting membrane-based technologies for WFI production. The  ISPE Good Practice Guide: Membrane-Based Water for Injection Systems provides expert guidance on the design, operation, maintenance, and quality aspects of membrane-based WFI systems, including generation, storage, and distribution. This Guide reflects an industry wide collaborative effort by a diverse range of industry experts that include equipment providers, engineering firms, consultants, and pharmaceutical manufacturers. The information presented in this guide is the combination of proven technological solutions, microbial control methods, process analytical technology, and operations and maintenance practices. This Guide is a complementary guide to several other  ISPE Guidance Documents as indicated below. It is recommended that the readers have a baseline knowledge of pharmaceutical water systems and their unit operations prior to reading this Guide. For the full list of contributors to this Guide seeGuidance Document Teams",https://ispe.org/publications/guidance-documents/good-practice-guide-membrane-based-wfi-systems,
ISPE,ISPE Guidance,Good Practice Guide: Operations Management,"For the purposes of this Guide, operations are defined as the transformative process within a series of activities, along a value chain extending from supplier to customer. Operations Management designs, operates, and improves supply chain systems for getting work done. The ISPE Good Practice Guide: Operations Managementaims to provide the pharmaceutical industry with a knowledge base to promote the use of best practices and operational excellence within pharmaceutical operations management. The Guide addresses all operations along the supply chain, from the selection of raw materials through to the distribution of final product. Topics considered by this Guide include: The Guide addresses how specialty, bulk Active Pharmaceutical Ingredient (API), and drug product manufacturing systems are organized and operated in order to guarantee the production, storage, and distribution of products while ensuring drug product quality throughout the supply chain. This ISPE Good Practice Guide: Operations Managementis intended to provide a framework for the management of pharmaceutical operations. It aims to identify and develop industry good practices to: This Guide is intended to assist pharmaceutical professionals and others wanting to obtain a detailed understanding of operations management in the functions of:",https://ispe.org/publications/guidance-documents/good-practice-guide-operations-management,
ISPE,ISPE Guidance,Good Practice Guide: Ozone Sanitization of Pharma Water Systems,"The ISPE Good Practice Guide: Ozone Sanitization of Pharmaceutical Water Systemsprovides important insight into the design and use of pharmaceutical ozone sanitization systems and is the first industry Guidance Document to take a holistic view of these issues. The Guide provides an overview of ozone sanitization systems, including regulatory considerations and other factors companies should take into account when deciding to use ozone vs. other sanitization approaches. It discusses specific system requirements, as well as associated advantages and disadvantages of using ozone as a water sanitization method. The Guide helps companies better understand what ozone systems are, how they can be a safer, more efficient, and incorporated into both new and retrofitted facilities and provides a more cost-effective way to sanitize pharmaceutical water. ",https://ispe.org/publications/guidance-documents/ozone-sanitization-pharmaceutical-water-systems,
ISPE,ISPE Guidance,"Good Practice Guide: Packaging, Labeling, & Warehousing Facilities","The  ISPE Good Practice Guide: Packaging, Labeling, and Warehousing Facilities is the industry""s only guidance relating to the design, construction and commissioning and qualification of packaging, labeling and warehousing (PACLAW) facilities. The Guide helps companies meet CGMP requirements for these types of facilities while avoiding product adulteration, product mix-up, label mix-up and misbranding. Companies can use this Guide to learn how to ensure that their PACLAW processes are efficient, compare their processes to established best practices and demonstrate compliance to regulatory agencies. This Guide presents an approach to satisfying CGMPs while providing realistic solutions to business and operational concerns. It addresses Quality by Design principles and establishes consistent guidelines that can be incorporated into the design and/or reconfiguration of PACLAW facilities. It covers facility design issues for most primary packaging operations, such as filling of the dosage form in the immediate container/closure system, and other packaging, labeling and warehousing processes. The Guide also provides direction on how to comply with the FDA""s systems-based approach with a risk-based inspectional model as it relates to PACLAW facilities.",https://ispe.org/publications/guidance-documents/good-practice-guide-packaging-labeling-warehousing-facilities,
ISPE,ISPE Guidance,Good Practice Guide: Process Gases 2nd Edition,"The  ISPE Good Practice Guide: Process Gases, Second Edition presents recent advances in construction materials and updates on current good practices. This edition is aligned with the latest regulatory guidance, including EU Annex 1 (revised 2022), EU Annex 15, the FDA Guidance for Industry: Sterile Drug Products Produced by Aseptic Processing — Current Good Manufacturing Practice, and the FDA draft Guidance for Industry: Current Good Manufacturing Practice for Medical Gases. Additionally, content was revised based on the latest ISO, ASTM, and ASME standards, as well as the  ISPE Good Practice Guide: Critical Utilities GMP Compliance and the  ISPE Good Practice Guide: Good Engineering Practice. This Guide covers all aspects of pharmaceutical gas systems, including generation technologies and design options for control/monitoring and system operation, and sustainability requirements. General properties and characteristics of the atmospheric gases (nitrogen, oxygen, and argon), carbon dioxide, and compressed air are presented, along with pharmacopeia requirements. Criteria for determining whether a pharmaceutical gas is an excipient or process aid is included. This evaluation dictates the quality properties the gas must meet, informing system design options. The air compressor chapter discusses compressor types, traps, filters, contaminant reduction, installation and layout, and energy recycling options. In addition, system distribution considerations are presented, including designing for redundancy, piping options, and available system and filtration components. This Second Edition adopts the  ISPE Baseline  Guide: Commissioning & Qualification (Second Edition) integrated C&Q strategy to streamline the effort for process gas systems. System designers are encouraged to consider where the gas will be used and for what purpose when developing the user requirements for use points. New to this version is an overview of the global pharmacopeias and global regulations for medical and medicinal gases, added because of Annex 1 requirements. The Guide highlights the general differences and commonalities in the pharmacopeias and lists applicable technical standards.",https://ispe.org/publications/guidance-documents/good-practice-guide-process-gases-2nd-edition,
ISPE,ISPE Guidance,Good Practice Guide: Process Validation,"Guide contributor (co-lead) Robert Beall, PMP, ProPharma Group, shares why process validation is an essential part of the pharma industry and how you’ll benefit from the ISPE Good Practice Guide: Practical Implementation of the Lifecycle Approach to Process Validation. The shift inprocess validationfrom a one-time event to the product lifecycle approach expected by most global markets has led to significant changes in validation practices. The science and risk-based approach combines product development knowledge with a structured process performance and product quality monitoring system to provide for validation throughout the product lifecycle. In today’s pharmaceutical industry, process validation relies on information and knowledge from product development activities to ensure patient requirements are translated into product attributes. A key to success is establishing a comprehensive science-based process design that focuses on understanding sources of variability. Translating the sources of variability into a well-designed control strategy, that reliably ensures a product’s attributes are attained, may help achieve robust product realization. Covering a wide variety of manufacturing types, the  ISPE Good Practice Guide: Practical Implementation of the Lifecycle Approach to Process Validation is a reference of technical and scientific detail to help organizations conduct process validation from scientifically sound development to robust reliable processes. It is intended to assist companies inunderstanding the application of global regulatory validation requirementsby providing step-by-step implementation approaches to PV and leveraging process understanding to promote best practices. The use of statistical rationales within the different stages of the process validation lifecycle is explained. Case studies demonstrating the benefits of some of the Guide’s practices in action are also included. Check out these process validation discussion papers that promote discussion and create awareness on new or emerging topics.  The papers often state a problem provide the tentative exploration of solutions and options, and may suggest potential next steps. View More Papers",https://ispe.org/publications/guidance-documents/good-practice-guide-process-validation,
ISPE,ISPE Guidance,Good Practice Guide: Project Management for the Pharmaceutical Industry,"The ISPE Good Practice Guide: Project Management for the Pharmaceutical Industryprovides good practice approaches which promote the successful integration of GxP with relevant project management activities to ensure that compliance risk is managed effectively and proactively. The Guide discusses the tools and techniques supporting project delivery, the life cycle of a typical project in the pharmaceutical industry, and how compliance with pharmaceutical industry regulations is integrated with the project life cycle. Supplementary Materials  ISPE Good Practice Guide: Project Management for the Pharmaceutical IndustryProject Type Matrix(Adobe PDF 24 KB) ISPE Good Practice Guide: Project Management for the Pharmaceutical IndustrySample Checklists(Adobe PDF 35 KB)",https://ispe.org/publications/guidance-documents/project-management-pharmaceutical-industry,
ISPE,ISPE Guidance,Good Practice Guide: Quality Lab Facilities," ISPE produced the industry’s first Guidance Document to establish a baseline for the design of Quality Laboratory Facilities. The ISPE Good Practice Guide: Quality Laboratory Facilitiesis a comprehensive guide to defining design guidelines for Quality Laboratories supporting GxP-regulated facilities that produce pharmaceutical products for human and animal applications. It provides a step-by-step process that guides the reader through all phases of producing a quality lab and all the factors that must be considered at each phase. The Guide helps save time and money by facilitating effective communication between lab owners, engineers, and builders about the function, operation, and design parameters that must be met.",https://ispe.org/publications/guidance-documents/ispe-good-practice-guide-quality-lab-facilities,
ISPE,ISPE Guidance,"Good Practice Guide: Sampling Pharma Water, Steam, & Process Gases","The ISPE Good Practice Guide: Sampling for Pharmaceutical Water, Steam, and Process Gaseswas created for users of water, steam, compressed air, or process gases and impacts facilities, production, and quality control personnel within a facility. This Good Practice Guide applies to manufacturers of pharmaceuticals, medical devices, biologics, cosmetics, and related products as well as equipment manufacturers, vendors, and other industries outside of the pharmaceutical arena. The intent of sampling is to take a small but representative portion of a much larger stream where the sample collected accurately represents the content of the larger stream. The sample collected should not be altered or changed in any way because of the sampling process, but this is an impossibly difficult proposition, as all sampled utilities come into contact with air, containers, etc., during the sampling process. Effective sampling is of paramount importance to the success of any pharmaceutical critical utility system. Extracting a representative sample from a utility system can be an involved and complicated process and error may be introduced. Improper sampling may have a negative impact on company image, cost, productivity, ethics, and regulatory liability. The Guide covers the critical utilities of pharmaceutical water, pharmaceutical steam, and pharmaceutical process gases. Guidance is provided on aspects of sampling from valve design, the number, location, and placement of sample valves, sampling technique, frequency, and sample storage including delivery to the testing laboratory. It has been assembled to provide assistance to designer engineers, process engineers, facilities engineers, quality assurance staff, quality control staff, production staff, and any other group, team, or individual that may be impacted by the results of a sampling program. The Guide aims to establish good manufacturing practices for sampling to minimize sample contamination from human contact, error, atmospheric, or environmental conditions which could alter laboratory results and provide inaccurate data. The scope of this Good Practice Guide stops when the sample is delivered to the laboratory for analysis. Goals of the Guide include: The ISPE Good Practice Guide on Sampling for Pharmaceutical Water, Steam, and Process Gasesis of benefit to laboratory, Quality Control/Quality Assurance, engineering, facilities, and operations personnel.",https://ispe.org/publications/guidance-documents/good-practice-guide-sampling-pharma-water-steam-process-gases,
ISPE,ISPE Guidance,Good Practice Guide: Single-Use Technology,"Single-use technologyhas grown in both complexity of design and criticality of application in the past twenty years, offering increased flexibility while significantly reducing the risk of contamination in manufacturing equipment. The implementation of single-use technology into a process requires a well-defined plan that minimizes surprises during the later stages of implementation. This can be a challenge when dealing with a revolutionary technology that is flexible, continues to evolve, and can be customized to the end-user’s requirements. To take advantage of the flexibility of single-use technology, it is important to understand how the single-use products can work together with manufacturing operations. ThisGuide to Single-use Technologyintends to provide a roadmap for efficient implementation of single-use technology with minimum disruptions to existing operations.  The application of this Guide starts after a decision to implement single-use technology is made; that is, all financial assessments have been completed and the results of those assessments support the use of single-use technology in a process. This Guide is aimed at helping the single-use product end-users and suppliers with selection, design, and implementation after this decision has been made. This Guide is intended for those new to single-use technology while still benefiting those experienced with it.",https://ispe.org/publications/guidance-documents/good-practice-guide-single-use-technology,
ISPE,ISPE Guidance,Good Practice Guide: Technology Transfer 3rd Edition,"Transfer of manufacturing processes and analytical procedures between facilities or laboratories is a necessary part of pharmaceutical development and commercialization. Technology transfers take the outputs of process or method development activities and transfer the knowledge to a different location where a process or analytical procedure will be operated.  This Guide presents industry good practices for successful and efficient execution of technology transfer projects. It intends to achieve a balance between risk management and cost effectiveness while aligning with applicable regulatory expectations. This Guide is intended to be used as a generic guide to technology transfer between two parties for any applicable transfers in the product lifecycle. This Guide provides information and tools for its practical application, under three main topics: This third edition of the  ISPE Good Practice Guide: Technology Transfer, highlights the following:",https://ispe.org/publications/guidance-documents/good-practice-guide-technology-transfer-3rd-edition,
ISPE,ISPE Guidance,Good Practice Guide: Unique ID of Glass Primary Containers,"Many current challenges facing the pharmaceutical industry revolve around increasing product complexity, reduced batch sizes, and higher flexibility requirements, coupled with increased requirements for product traceability, both internally and by regulatory bodies. Additionally, as the industry moves toward a continuous manufacturing process model, defining the production stage at which something started to go wrong proves to be challenging. One technology that helps to address these factors is uniquely coded containers that allow for traceability at the individual container level. There are other strong business drivers for adopting uniquely coded containers. These include improved batch visibility and accountability as well as streamlined investigations into deviations during fill and finish operations. These benefits can mitigate the direct financial impact from missed revenue and benefit patients by potentially resulting in fewer drug shortages. The  ISPE Good Practice Guide: Unique Identification of Glass Primary Containers in Pharmaceutical Fill and Finish Operations describes processes for applying a Unique Identifier (UID) on each primary parenteral container. The Guide outlines best practices for developing, implementing, and managing a traceability project across one or more processes. The unique identification of single glass containers described in this Guide represents a technological advancement that can support the robustness of pharmaceutical manufacturing processes. It encompasses all types of glass primary containers made from tubular glass or molded glass for the containment of pharmaceutical liquids or lyophilized products. Covered topics include: This Guide also discusses how to manage the container UID without affecting package serialization required by the EU and FDA. Traceability in any process entails two essential componentsthe UID and the management and storage of the data collected, generated, and associated with the UID as it travels through the different steps of a process or line. This Guide leads the user through the key considerations in data management across different processes, data systems architecture, and validation. The development and compilation of this Guide involved a cross functional team of industry experts and professionals engaged in parenteral/injectable medicine manufacturing. The working groups included industry competitors who worked together to establish a common approach and provide a balanced, industry-wide perspective on the use of containers with unique identities.",https://ispe.org/publications/guidance-documents/good-practice-guide-unique-id-glass-primary-containers,
ISPE,ISPE Guidance,Guide: 503A Compounding,"Following the need identified by the  ISPE survey of compounding pharmacies and regulators, it is evident that compounding pharmacies would benefit from consolidating FDA regulations and recommendations and the United States Pharmacopeia (USP) criteria into a single guide. The ISPE Guide: 503A CompoundingRegulatory Basis and Industry Good Practices for Pharmaciesprovides an overview of FDA regulations and guidance necessary for conducting safe compounding to help pharmacies understand the requirements of FD&C Act Section 503A. In addition, the  ISPE Guide outlines the authority of State Boards of Pharmacy and their coordination of oversight with the FDA. A significant portion of the Guide addresses USP Chapters <795>, <797>, <800>, and <1163>, which are critical for the operation of 503A pharmacies. The differences in USP <795> for nonsterile compounded preparations and USP <797> for sterile preparations are discussed throughout this  ISPE Guide to aid 503A compounders in understanding the requirements and accessing appropriate information. Discussions include general compounding requirements for 503A pharmacies focusing on the Quality system and its application throughout the process from incoming materials and facilities and equipment, to storage, shipping, and transport. Readers will find the information on personnel knowledge and training requirements valuable. To aid pharmacies in maintaining compliance with federal and state regulations, several lists of suggested Standard Operating Procedures (SOPs) based on the type of compounding conducted are included. Although a high-level overview of the state board of pharmacy model is provided, the rules of the State Boards of Pharmacy and other equivalent state regulatory groups are considered out of scope, given the multitude of individual state regulations.",https://ispe.org/publications/guidance-documents/guide-503a-compounding,
ISPE,ISPE Guidance,Guide: 503B Compounding,"An  ISPE survey of compounding pharmacies and regulators overwhelmingly demonstrated that 503B outsourcing facilities could benefit from comprehensive guidance summarizing regulatory requirements. The  ISPE Guide: 503B CompoundingRegulatory Basis and Industry Good Practices for Outsourcing Facilities aims to help facilities understand the FD&C Act Section 503B requirements. This  ISPE Guide combines FDA regulations and recommendations with pharmaceutical industry standards, providing a go-to document for any size 503B facility. The compounding process is covered, from the importance of CGMPs to establishing a Quality system (including qualifying suppliers and vendors), receipt of raw materials/active ingredients, and shipping of the finished drug product. Along with facility and equipment design recommendations used in traditional aseptic manufacturing and scaled to meet the needs of 503B facilities, the Guide presents industry good practices for aseptic manufacturing including information on personnel training and qualification. Verifying the suitability of compendial methods and validating non-compendial methods are discussed for both microbiological and analytical testing. An explanation of beyond-use dating and applicability of limited stability testing is provided, along with stability best practices. Readers will find the chapter on what to expect in an inspection a useful aid in preparing for regulatory inspections. Although a high-level overview of the state board of pharmacy model is provided, the details on the rules of the State Board of Pharmacy and other equivalent state regulatory groups are out of scope given the multitude of individual state regulations.",https://ispe.org/publications/guidance-documents/guide-503b-compounding,
